Wall time,Step,Value
1650677910.2238374,64,0.7148663997650146
1650677925.9474156,128,0.7380717396736145
1650677941.5714035,192,0.7500669360160828
1650677957.4445198,256,0.7372006773948669
1650677972.72829,320,0.7319533228874207
1650677988.7492902,384,0.7282141447067261
1650678004.4561977,448,0.7432428598403931
1650678017.5904684,512,0.7383953928947449
1650678032.0493171,576,0.7425386905670166
1650678047.9655888,640,0.7401149868965149
1650678063.8719518,704,0.7380822896957397
1650678080.0423894,768,0.7250518202781677
1650678094.7266963,832,0.7415498495101929
1650678112.6046348,896,0.717025637626648
1650678127.1781363,960,0.7348496913909912
1650678140.8319385,1024,0.7234246134757996
1650678157.1049259,1088,0.7585148215293884
1650678173.7230613,1152,0.7242785096168518
1650678187.6018755,1216,0.7335295677185059
1650678202.7200093,1280,0.7550114989280701
1650678217.7089038,1344,0.7416474223136902
1650678232.3549826,1408,0.7272176742553711
1650678245.168201,1472,0.7551500201225281
1650678257.1457217,1536,0.7221336364746094
1650678271.575322,1600,0.7321854829788208
1650678281.9912384,1631,0.7356941103935242
1650678343.9722028,1663,0.7308064699172974
1650678356.5127513,1727,0.7426894307136536
1650678370.4236083,1791,0.7266544103622437
1650678381.2229393,1855,0.7228046655654907
1650678399.2575421,1919,0.7450028657913208
1650678416.4017358,1983,0.7352570295333862
1650678428.854822,2047,0.7373313307762146
1650678440.5067594,2111,0.7346553206443787
1650678454.1974208,2175,0.7276709675788879
1650678466.8642714,2239,0.7272287607192993
1650678480.5622604,2303,0.7410369515419006
1650678492.8541768,2367,0.7391870617866516
1650678506.0726058,2431,0.7214723825454712
1650678518.2760727,2495,0.7493482828140259
1650678533.1682665,2559,0.7310804128646851
1650678549.3907592,2623,0.7421509623527527
1650678564.9714785,2687,0.7324059009552002
1650678575.6001964,2751,0.7446356415748596
1650678590.788251,2815,0.7289517521858215
1650678602.473161,2879,0.7524837255477905
1650678613.1832802,2943,0.721377968788147
1650678627.3910956,3007,0.7398329377174377
1650678642.0490718,3071,0.7417837381362915
1650678655.0988183,3135,0.7305740714073181
1650678669.2636201,3199,0.7390230894088745
1650678682.9471774,3262,0.7397204041481018
1650678749.3727558,3326,0.74516761302948
1650678761.1875215,3390,0.7364791035652161
1650678774.554846,3454,0.7417958378791809
1650678788.829905,3518,0.7455834150314331
