,ModelName,IsPretrained,Purpose,Epoch,"DiceAccuracy(threshold=0.5,smoothing=1) median","DiceAccuracy(threshold=0.5,smoothing=1) mean","DiceAccuracy(threshold=0.5,smoothing=1) std","DiceAccuracy(threshold=0.5,smoothing=1) count",DiceLoss(smoothing=1) median,DiceLoss(smoothing=1) mean,DiceLoss(smoothing=1) std,DiceLoss(smoothing=1) count
18,AttDs,pretrained,train,19,0.0391267780214548,0.039374724216759166,0.0029484671805003627,20,0.04519799351692195,0.21229027621448035,0.21980423430020946,20
19,AttDs,pretrained,train,20,0.038893174380064,0.03950229343026872,0.0037176803578910576,20,0.0422813389450311,0.2134157886728644,0.22281283178706035,20
20,AttDs,pretrained,train,21,0.03732172586023805,0.038580327853560394,0.00437259874071191,20,0.04865838028490535,0.2127367857843637,0.22094585178237644,20
21,AttDs,pretrained,train,22,0.0389092285186052,0.03904927894473072,0.002956655941486482,20,0.0441148784011602,0.21208556387573477,0.21995553158601022,20
22,AttDs,pretrained,train,23,0.036985795944929054,0.038280836120247796,0.0036709243549385125,20,0.04446268454194065,0.20916823577135796,0.21841138770881127,20
23,AttDs,pretrained,train,24,0.038524236530065495,0.03834810089319939,0.0034001342910470835,20,0.0427666492760181,0.21298691965639588,0.2237800285505462,20
24,AttDs,pretrained,train,25,0.037721572443842846,0.03883834034204479,0.0044460400075463265,20,0.04430308751761905,0.21328595280647272,0.22420253750245722,20
25,AttDs,pretrained,train,26,0.038489319384098,0.03868118245154615,0.002630443598042165,20,0.042980734258890096,0.21189385261386628,0.22103414192653054,20
26,AttDs,pretrained,train,27,0.036955991759896195,0.038359024468809316,0.005526208116362883,20,0.041803076863288796,0.21614368967711922,0.23085277615603547,20
27,AttDs,pretrained,train,28,0.037703517824411295,0.03779252078384155,0.0032568855054133654,20,0.0417673476040363,0.21085867322981353,0.22141425801025463,20
28,AttDs,pretrained,train,29,0.0384210981428623,0.03848689775913948,0.004676587955645411,20,0.045200195163488346,0.20959633886814114,0.2191772070895206,20
29,AttDs,pretrained,train,30,0.0381471067667007,0.0387997560203075,0.003219395605683225,20,0.044017506763339,0.2129552790895104,0.2234907965196548,20
30,AttDs,pretrained,validation,1,0.125593289732933,0.21663046106696124,0.22701256865776806,20,0.2334254905581474,0.31267218030989163,0.19534756462355612,20
31,AttDs,pretrained,validation,2,0.0554737374186515,0.09065506476908916,0.15497404368279047,20,0.07146230340003965,0.23508892003446813,0.21863871586201825,20
32,AttDs,pretrained,validation,3,0.0490511860698461,0.050345922447740984,0.0048585508252782595,20,0.05775992386043065,0.2248051263391971,0.21844225802200457,20
33,AttDs,pretrained,validation,4,0.0458348281681537,0.04652937781065696,0.003757407727098105,20,0.05347766354680055,0.22031958438456054,0.21919460869284188,20
34,AttDs,pretrained,validation,5,0.045723421499133055,0.0453977737575769,0.003383295487510953,20,0.05136753059923645,0.218085815757513,0.21826019692664614,20
35,AttDs,pretrained,validation,6,0.043999994173645945,0.04454640299081799,0.002833739404760611,20,0.0511091090738773,0.21684805694967507,0.21793564569677187,20
36,AttDs,pretrained,validation,7,0.04358460754156105,0.04384392388164992,0.0029337770630390456,20,0.04975161701440805,0.21549589205533262,0.21715713266058895,20
37,AttDs,pretrained,validation,8,0.043964521959424,0.044142787531018204,0.003075923684986306,20,0.0502040274441242,0.2156959325075149,0.2177365907470491,20
38,AttDs,pretrained,validation,9,0.043176719918847056,0.04355637542903419,0.0028680265603403645,20,0.04965526610612865,0.21484168544411655,0.21707619624795613,20
39,AttDs,pretrained,validation,10,0.04329028166830535,0.04330092761665578,0.002757565626356507,20,0.0491544492542743,0.21479465253651137,0.21775777615934983,20
40,AttDs,pretrained,validation,11,0.043266886845231,0.0435578271746635,0.002788745791739945,20,0.048551075160503346,0.21436211988329884,0.2173243776888743,20
41,AttDs,pretrained,validation,12,0.043110851198434746,0.043097752146422814,0.002560618012371069,20,0.04828557744622225,0.21382314451038834,0.21660273044850528,20
42,AttDs,pretrained,validation,13,0.0429413635283708,0.04308004770427936,0.0024617905941069947,20,0.0484838280826807,0.21393531374633307,0.21706656304695596,20
43,AttDs,pretrained,validation,14,0.04284303635358805,0.04292069803923364,0.0026383749049073823,20,0.047726150602102196,0.21364392470568414,0.2173249128156594,20
44,AttDs,pretrained,validation,15,0.04277289658784865,0.04293716903775925,0.0024888264818725865,20,0.047873618081212,0.2135810986161232,0.21686838585017965,20
45,AttDs,pretrained,validation,16,0.04297673329710955,0.04307114500552411,0.0027388440937698337,20,0.0484271831810474,0.21300546787679192,0.21629793365727637,20
46,AttDs,pretrained,validation,17,0.04293834604322905,0.04305395185947413,0.0028100839643509885,20,0.048859611153602545,0.2132922580465674,0.2165458624948616,20
47,AttDs,pretrained,validation,18,0.04280656389892095,0.04307007193565363,0.002955130313047669,20,0.047913081943988745,0.21319515332579608,0.21661159538296546,20
48,AttDs,pretrained,validation,19,0.04280130378901955,0.04300698749721046,0.002612773452916125,20,0.048436751589179,0.2126779885962605,0.2157955230220735,20
49,AttDs,pretrained,validation,20,0.04234158806502815,0.0427432550117373,0.0024985525338512126,20,0.0478329993784427,0.21291215829551216,0.21656282044975617,20
50,AttDs,pretrained,validation,21,0.0423757433891296,0.04278730712831016,0.0026428077715044246,20,0.0476532932370901,0.21280361078679558,0.21654264602916462,20
51,AttDs,pretrained,validation,22,0.0425244458019733,0.04277406278997656,0.002599602504126701,20,0.04719574935734265,0.21301781777292486,0.21686818804998886,20
52,AttDs,pretrained,validation,23,0.0426836591213941,0.04254035595804447,0.0024474983099531528,20,0.04683693125843995,0.21228274255990978,0.2161088459550741,20
53,AttDs,pretrained,validation,24,0.04282208159565925,0.042821884155273396,0.002446570834606074,20,0.0471935681998729,0.21244641728699204,0.21593994476686595,20
54,AttDs,pretrained,validation,25,0.042541313916444695,0.04291783049702639,0.002828051982259416,20,0.0480226352810859,0.21244634035974735,0.21609272078212988,20
55,AttDs,pretrained,validation,26,0.042531395331025096,0.042668718099594063,0.0027347919326192413,20,0.048038640990853254,0.21264786832034582,0.2167498278660434,20
56,AttDs,pretrained,validation,27,0.042555112391710254,0.04261984135955567,0.002775900136032734,20,0.046851987019181196,0.21242382433265444,0.21658196113444794,20
57,AttDs,pretrained,validation,28,0.04245510883629315,0.04246079958975309,0.002508420388854924,20,0.04710248112678525,0.2125214589759707,0.2169340850353934,20
58,AttDs,pretrained,validation,29,0.04282214678823945,0.04281905442476267,0.0022800044265548353,20,0.047290164977312046,0.21212632823735472,0.21556121386330043,20
59,AttDs,pretrained,validation,30,0.0426483023911714,0.04267266057431693,0.0029268269274525974,20,0.0477405302226543,0.21239900700747963,0.21661643440902156,20
60,AttDs,pretrained,validation_w/o_arg,1,0.1072638258337974,0.20622491948306557,0.23092210430962878,20,0.21819555014371872,0.3034116107970476,0.19792629249458252,20
61,AttDs,pretrained,validation_w/o_arg,2,0.052264267578721005,0.08779373262077565,0.15513198180435947,20,0.06994993239641184,0.23325925506651396,0.2194520011993135,20
62,AttDs,pretrained,validation_w/o_arg,3,0.04752679541707035,0.04818078838288779,0.004475319390215087,20,0.0559481065720319,0.22357830014079805,0.21930682122243877,20
63,AttDs,pretrained,validation_w/o_arg,4,0.04404532909393305,0.0444914480671286,0.0034441809804582535,20,0.05163503065705295,0.2188248639926314,0.21954676901567957,20
64,AttDs,pretrained,validation_w/o_arg,5,0.0428937822580337,0.04335890300571914,0.0033918608155361907,20,0.0506115444004535,0.216874448955059,0.2190500508448687,20
65,AttDs,pretrained,validation_w/o_arg,6,0.0423401538282632,0.04253525417298073,0.002868029870186368,20,0.0496248118579387,0.2156948877498507,0.2187723561017307,20
66,AttDs,pretrained,validation_w/o_arg,7,0.041987756267189896,0.04236763343214983,0.002903032525534308,20,0.049052745103836004,0.2147781046107411,0.21834610602225174,20
67,AttDs,pretrained,validation_w/o_arg,8,0.042209057137370096,0.04220281951129433,0.00306727086149413,20,0.04861056432127945,0.21421708147972818,0.218100734622489,20
68,AttDs,pretrained,validation_w/o_arg,9,0.04181925952434535,0.04193690363317724,0.0028672798406746,20,0.0483735837042331,0.2137844732031226,0.21798458635018422,20
69,AttDs,pretrained,validation_w/o_arg,10,0.041615348309278447,0.041740018501877744,0.0028867813894299043,20,0.0481023006141185,0.21341906618326897,0.21780223580736593,20
70,AttDs,pretrained,validation_w/o_arg,11,0.0416377075016498,0.04166156146675344,0.0028517191653990187,20,0.04791346751153465,0.21310711577534672,0.21769176303700513,20
71,AttDs,pretrained,validation_w/o_arg,12,0.0414563082158565,0.04145277049392456,0.002755884267158288,20,0.047656992450356456,0.2128130747005343,0.21763845085441993,20
72,AttDs,pretrained,validation_w/o_arg,13,0.04123309627175325,0.04132719784975047,0.0028458490259847696,20,0.047538064420223194,0.2126377427950501,0.21756850626798177,20
73,AttDs,pretrained,validation_w/o_arg,14,0.04138178564608095,0.04131950866430993,0.002744801770732804,20,0.0473972894251346,0.21247326470911498,0.21745869951155225,20
74,AttDs,pretrained,validation_w/o_arg,15,0.04129957035183905,0.041313541308045335,0.002779865016475539,20,0.0474119503051042,0.21233105454593892,0.2173632866298449,20
75,AttDs,pretrained,validation_w/o_arg,16,0.041069637984037344,0.04129576887935397,0.0027951832835430295,20,0.04727640561759465,0.21218031272292132,0.21728896313251175,20
76,AttDs,pretrained,validation_w/o_arg,17,0.041200723499059594,0.04122337885200972,0.0026641485656077333,20,0.047248300164937904,0.21204045712947842,0.21725058548113133,20
77,AttDs,pretrained,validation_w/o_arg,18,0.0410783570259809,0.04120062328875061,0.0028366438814310495,20,0.0471374690532684,0.21199213154613972,0.21717124252774647,20
78,AttDs,pretrained,validation_w/o_arg,19,0.0410332418978214,0.04112332239747043,0.002769739071467627,20,0.046995595097541754,0.21180261895060534,0.2171880116215656,20
79,AttDs,pretrained,validation_w/o_arg,20,0.041059024631977054,0.04111676309257741,0.002710862369348524,20,0.04688733071088785,0.21173713896423574,0.2171294243442762,20
80,AttDs,pretrained,validation_w/o_arg,21,0.0410148203372955,0.041080061718821476,0.002720212936959224,20,0.046829054132103906,0.2116636238992214,0.2171157063995503,20
81,AttDs,pretrained,validation_w/o_arg,22,0.0410347823053598,0.041040229052305185,0.0026917397501117625,20,0.0467636957764625,0.21157346293330187,0.2171155332161607,20
82,AttDs,pretrained,validation_w/o_arg,23,0.041006550192832905,0.04101211503148074,0.0027224296043635056,20,0.046757632866501794,0.21151172816753383,0.2170813080934295,20
83,AttDs,pretrained,validation_w/o_arg,24,0.0409795716404914,0.04103609956800934,0.0026657553343290372,20,0.04660874418914315,0.21142198052257294,0.21704207798212044,20
84,AttDs,pretrained,validation_w/o_arg,25,0.04100971110165115,0.04110796675086018,0.0028258952897219445,20,0.04658261314034455,0.2113952605053782,0.21698762006135652,20
85,AttDs,pretrained,validation_w/o_arg,26,0.04094363935291764,0.04098335560411209,0.0026849350763494787,20,0.0465393736958503,0.2113341730087995,0.21701280834301215,20
86,AttDs,pretrained,validation_w/o_arg,27,0.040928345173597294,0.0410671770572662,0.0028171230280388307,20,0.04651414975523945,0.21127222459763284,0.21695182954508938,20
87,AttDs,pretrained,validation_w/o_arg,28,0.0410179961472749,0.04099161028861993,0.002662803656783564,20,0.0464856475591659,0.21127977203577752,0.21695940822373957,20
88,AttDs,pretrained,validation_w/o_arg,29,0.04077425412833685,0.04097386896610255,0.002534548362594531,20,0.046475902199745095,0.2112272275611758,0.2169290703361923,20
89,AttDs,pretrained,validation_w/o_arg,30,0.040870256721973405,0.04097184967249627,0.0027660637288191587,20,0.04643038846552365,0.21115315388888117,0.21692863356867131,20
90,DenseNet,non-pretrained,train,1,0.1275793313980102,0.21283401846885677,0.27682807930813463,10,0.3090283870697021,0.3075371131300926,0.1505725831312485,10
91,DenseNet,non-pretrained,train,2,0.0764567591249942,0.07757561355829234,0.0073703349404873044,10,0.16270763427019116,0.22209399864077564,0.16534461615834417,10
92,DenseNet,non-pretrained,train,3,0.0627275295555591,0.062378316372632955,0.005716736619217573,10,0.14701092615723604,0.20523821637034412,0.1683291111319881,10
93,DenseNet,non-pretrained,train,4,0.0615964718163013,0.062205906584858826,0.005888332708000716,10,0.1403766870498657,0.20268290080130097,0.16986429953695992,10
94,DenseNet,non-pretrained,train,5,0.056522406637668596,0.05751957185566422,0.005448222021390294,10,0.13345730304718015,0.2015785858035087,0.17358566746767298,10
95,DenseNet,non-pretrained,train,6,0.054735464975237805,0.054879571497440285,0.003498211252720924,10,0.13099189847707746,0.19322510883212088,0.16507569499764826,10
96,DenseNet,non-pretrained,train,7,0.0548375844955444,0.05591334477066989,0.004797125664016538,10,0.13553161546587938,0.19510445706546303,0.16446758628725713,10
97,DenseNet,non-pretrained,train,8,0.051640301942825304,0.05284187905490394,0.004300544316645645,10,0.1292106602340936,0.1900206837803125,0.16419341976435906,10
98,DenseNet,non-pretrained,train,9,0.05246513895690435,0.05446834638714785,0.006299848311516819,10,0.12939068675041193,0.19441081285476683,0.16883709981100326,10
99,DenseNet,non-pretrained,train,10,0.05403900332748885,0.053652498498558965,0.0034189440628698605,10,0.1284708157181739,0.19310162216424936,0.16647463112200947,10
100,DenseNet,non-pretrained,train,11,0.05081086978316305,0.051372329890727965,0.003893845733961995,10,0.12483655661344524,0.1893313061445951,0.1656375115992487,10
101,DenseNet,non-pretrained,train,12,0.04879979044198984,0.050114868953824,0.0054158282122430575,10,0.12670928984880445,0.18631766252219673,0.16212794382998577,10
102,DenseNet,non-pretrained,train,13,0.0492902528494596,0.0487100630998611,0.004271481591329912,10,0.1268409080803394,0.18663907572627064,0.16394735789568432,10
103,DenseNet,non-pretrained,train,14,0.04935557208955285,0.04990527406334873,0.004106719878230787,10,0.12578392215073103,0.18559303656220433,0.1618896848882033,10
104,DenseNet,non-pretrained,train,15,0.049394760280847494,0.04876361973583693,0.0033299724448043336,10,0.12180861458182335,0.1863677244633436,0.1633019682570269,10
105,DenseNet,non-pretrained,train,16,0.04953773319721215,0.04920494407415385,0.0036589483552059653,10,0.1238724403083324,0.18566897511482236,0.1631001084356134,10
106,DenseNet,non-pretrained,train,17,0.049259530380368205,0.049477742984890896,0.00470701562367719,10,0.12296229787170884,0.1873629983514547,0.16778960617159758,10
107,DenseNet,non-pretrained,train,18,0.0478862673044204,0.0478515718132257,0.003982452493254667,10,0.1238490268588066,0.18333773761987684,0.16145789521298712,10
108,DenseNet,non-pretrained,train,19,0.0483553688973188,0.04973003640770907,0.004567114361317073,10,0.12128171510994429,0.18889617063105102,0.17021501827156432,10
109,DenseNet,non-pretrained,train,20,0.0507430005818605,0.050230290740728344,0.003142440370771132,10,0.1236973125487566,0.18793711662292478,0.16643112450621556,10
110,DenseNet,non-pretrained,train,21,0.04662057943642135,0.04786332547664639,0.005953907113582275,10,0.12808717973530284,0.18676294982433317,0.164945425840457,10
111,DenseNet,non-pretrained,train,22,0.0503525640815496,0.04992409646511074,0.002819550780098019,10,0.12513680011034004,0.18795656450092788,0.16624190959039034,10
112,DenseNet,non-pretrained,train,23,0.0495610982179641,0.048474606499075854,0.0034802992490815463,10,0.12222493439912795,0.18660081960260863,0.16768139971960522,10
113,DenseNet,non-pretrained,train,24,0.04767941869795315,0.04744720645248886,0.003213585036867059,10,0.1197827402502298,0.18303318992257114,0.16028354553005555,10
114,DenseNet,non-pretrained,train,25,0.0474036000669002,0.04823860675096509,0.0065070189674305235,10,0.11983897723257535,0.18309092037379734,0.16055765017877682,10
115,DenseNet,non-pretrained,train,26,0.049125703051686245,0.049368049204349465,0.002973574626657582,10,0.12319247610867015,0.1872494257986545,0.16665776446208688,10
116,DenseNet,non-pretrained,train,27,0.0498943235725164,0.05024824328720564,0.007401475920294234,10,0.12314103916287415,0.18634886071085927,0.16415407335432514,10
117,DenseNet,non-pretrained,train,28,0.0463480856269598,0.04672816507518287,0.0028689140309537415,10,0.12295926176011561,0.18383968062698838,0.16227002392601916,10
118,DenseNet,non-pretrained,train,29,0.047445122152566896,0.048490262404084175,0.005959685339336651,10,0.12986657768487925,0.18491919562220568,0.16088922910823192,10
119,DenseNet,non-pretrained,train,30,0.04951418004930015,0.05011090412735934,0.004641124337510308,10,0.12647951766848559,0.18981410339474675,0.17093123852761608,10
120,DenseNet,non-pretrained,validation,1,0.19637268781661982,0.2737335890531539,0.2621710892680336,10,0.3225618898868561,0.3421596378087997,0.12686581057002216,10
121,DenseNet,non-pretrained,validation,2,0.07075242325663561,0.07391379252076145,0.0072307775766556875,10,0.15688861906528465,0.22063485011458392,0.169476133891772,10
122,DenseNet,non-pretrained,validation,3,0.0625349339097738,0.06214201413094994,0.003596563463143388,10,0.14251412451267237,0.20430380180478092,0.1668287678849328,10
123,DenseNet,non-pretrained,validation,4,0.05827320180833335,0.05822772271931167,0.0025973974078104495,10,0.13515318930149076,0.19956205449998377,0.16624267756825642,10
124,DenseNet,non-pretrained,validation,5,0.05584914609789845,0.056219505146145765,0.0028726048024888644,10,0.13201505504548544,0.19653514362871644,0.16607872676251476,10
125,DenseNet,non-pretrained,validation,6,0.0554414596408605,0.05595308877527709,0.0026845105985567348,10,0.1308867279440164,0.19550129435956476,0.16547463811521135,10
126,DenseNet,non-pretrained,validation,7,0.05335710570216175,0.053643068671226445,0.0022735477862814235,10,0.12887594848871226,0.19199691787362094,0.1634533640527879,10
127,DenseNet,non-pretrained,validation,8,0.052551953122019754,0.05266742818057533,0.0035518762057742325,10,0.12702994234859935,0.19138943701982494,0.16574970241194648,10
128,DenseNet,non-pretrained,validation,9,0.0524428002536296,0.05267327763140195,0.0024412643999953566,10,0.127590961754322,0.19078288637101645,0.16412112921063277,10
129,DenseNet,non-pretrained,validation,10,0.051459571346640545,0.05156416520476337,0.0029366738905746616,10,0.1263057235628366,0.18989779502153395,0.16512299051972468,10
130,DenseNet,non-pretrained,validation,11,0.050805622711777604,0.051152776926755864,0.0019440654976143183,10,0.12439936771988865,0.18937770463526243,0.1644986154654929,10
131,DenseNet,non-pretrained,validation,12,0.050698479637503596,0.05132450275123115,0.002868742063354291,10,0.12415163405239579,0.18887079134583468,0.16427941790145079,10
132,DenseNet,non-pretrained,validation,13,0.05096974968910215,0.051213384047150555,0.0023775684264980786,10,0.1256574299186468,0.18962825573980807,0.16466624373529076,10
133,DenseNet,non-pretrained,validation,14,0.04984234087169165,0.05020653493702408,0.002508067060840278,10,0.12405219860374925,0.18833805620670316,0.1654213183511947,10
134,DenseNet,non-pretrained,validation,15,0.0505367442965507,0.050745935365557625,0.0026534169700601373,10,0.1247523948550224,0.18788600489497181,0.16399272944078044,10
135,DenseNet,non-pretrained,validation,16,0.05156507715582845,0.05092310570180412,0.002480404923125024,10,0.12485349550843236,0.18837361149489876,0.1635104169994429,10
136,DenseNet,non-pretrained,validation,17,0.0509300045669078,0.051049173623323375,0.0028062896803370007,10,0.1241605635732412,0.1884585082530975,0.16490875901061539,10
137,DenseNet,non-pretrained,validation,18,0.0502690970897674,0.050028914585709516,0.0025295038534649834,10,0.12383283115923405,0.18724288903176783,0.1639466728071015,10
138,DenseNet,non-pretrained,validation,19,0.0511024314910173,0.050767832249402955,0.0021445093925837344,10,0.1234931349754333,0.18786075748503203,0.16358628252624863,10
139,DenseNet,non-pretrained,validation,20,0.0505961459130048,0.0502593576908111,0.0031916545579322377,10,0.12345433793961995,0.18744663484394547,0.1641346380128063,10
140,DenseNet,non-pretrained,validation,21,0.04930440895259375,0.04933536797761912,0.0020692687429121263,10,0.12282202020287505,0.18668138757348055,0.16418560178324507,10
141,DenseNet,non-pretrained,validation,22,0.050358098000287954,0.050014590844511944,0.0026084317025778236,10,0.1228287704288959,0.18698571957647797,0.16410918407763653,10
142,DenseNet,non-pretrained,validation,23,0.04973156563937655,0.04964333400130265,0.002193365830744927,10,0.12234790623188016,0.18658705316483973,0.1639125327933602,10
143,DenseNet,non-pretrained,validation,24,0.049109455198049504,0.04959591180086131,0.0027608538953251384,10,0.12219491042196745,0.18646086603403086,0.16387484925038312,10
144,DenseNet,non-pretrained,validation,25,0.05080270953476425,0.04989007487893101,0.002539300728454798,10,0.12304623238742345,0.18717435561120505,0.16433030079450364,10
145,DenseNet,non-pretrained,validation,26,0.05027581006288525,0.05016765333712096,0.0025454722172859935,10,0.12250622920691964,0.18699306659400458,0.1640969292304435,10
146,DenseNet,non-pretrained,validation,27,0.049466954544186495,0.05007685013115402,0.0035036309592508482,10,0.12304094992578024,0.1864822685718536,0.1639274406986943,10
147,DenseNet,non-pretrained,validation,28,0.049258617684245054,0.04971868805587287,0.0027621314177099943,10,0.1226215399801731,0.18656191788613793,0.16362762134408798,10
148,DenseNet,non-pretrained,validation,29,0.049110379070043494,0.04936147443950171,0.0026938433405314915,10,0.1226853337138891,0.1857593327760696,0.16313805067461448,10
149,DenseNet,non-pretrained,validation,30,0.04963064007461065,0.04976155981421464,0.0026536427371146995,10,0.12181505933403965,0.18595118150115011,0.16341179665943606,10
150,DenseNet,non-pretrained,validation_w/o_arg,1,0.19484142959117884,0.2708759076893329,0.26568198423767386,10,0.31984320282936096,0.3396375268697739,0.1281190672195364,10
151,DenseNet,non-pretrained,validation_w/o_arg,2,0.0656526573002338,0.0673246547579765,0.004777877761286017,10,0.1489960737526416,0.21468951478600498,0.16970380801649784,10
152,DenseNet,non-pretrained,validation_w/o_arg,3,0.058100696653127656,0.05819470733404154,0.003769057976875411,10,0.1371521912515163,0.20117278210818762,0.16864735966058964,10
153,DenseNet,non-pretrained,validation_w/o_arg,4,0.054243914783000904,0.05435563251376148,0.003094561720026654,10,0.1319505181163549,0.19647769182920452,0.1674764805460342,10
154,DenseNet,non-pretrained,validation_w/o_arg,5,0.05209420248866075,0.052007772028446156,0.002710165122088461,10,0.12763003632426254,0.19289220757782455,0.16712821762653154,10
155,DenseNet,non-pretrained,validation_w/o_arg,6,0.051779612898826544,0.05164745375514024,0.0031379973430184865,10,0.1267909500747919,0.191454154998064,0.16657017811373953,10
156,DenseNet,non-pretrained,validation_w/o_arg,7,0.050324959680438,0.05015019029378888,0.0028488499087741554,10,0.12529772520065305,0.18983218409121033,0.16638492986196604,10
157,DenseNet,non-pretrained,validation_w/o_arg,8,0.04985531419515605,0.04963909126818175,0.0032048932730749033,10,0.12406109459698195,0.18868589513003822,0.16612012834367224,10
158,DenseNet,non-pretrained,validation_w/o_arg,9,0.04933162964880465,0.04908526241779324,0.003026845638791328,10,0.12362676113843915,0.18785544224083423,0.16579275103571248,10
159,DenseNet,non-pretrained,validation_w/o_arg,10,0.04861825704574585,0.04831735789775846,0.0028562835758200724,10,0.12284529022872445,0.1872089646756649,0.16570558265533075,10
160,DenseNet,non-pretrained,validation_w/o_arg,11,0.0486669763922691,0.04811934866011138,0.002669713669703367,10,0.12233092077076435,0.18685116469860072,0.1655102482998082,10
161,DenseNet,non-pretrained,validation_w/o_arg,12,0.04813290201127525,0.04794523864984507,0.0029076947602692544,10,0.1218745056539774,0.18642085604369638,0.16546793338818594,10
162,DenseNet,non-pretrained,validation_w/o_arg,13,0.04785177670419215,0.04740404672920699,0.002447968008227104,10,0.1216021217405796,0.1860074274241924,0.165338348834555,10
163,DenseNet,non-pretrained,validation_w/o_arg,14,0.047563197091221754,0.0472757656127214,0.0026333906235614644,10,0.12113012559711925,0.1857356589287519,0.1653432331834302,10
164,DenseNet,non-pretrained,validation_w/o_arg,15,0.04726284183561795,0.04720615334808821,0.0024004373206732463,10,0.12077999673783775,0.18538518510758872,0.16527537709401427,10
165,DenseNet,non-pretrained,validation_w/o_arg,16,0.047468189150094944,0.04693743921816345,0.0024560888351559825,10,0.1206889376044273,0.18529924824833865,0.1652299183170083,10
166,DenseNet,non-pretrained,validation_w/o_arg,17,0.047259407117962796,0.04693307317793364,0.0025711434119449297,10,0.120358495041728,0.18501107096672056,0.16519316847422502,10
167,DenseNet,non-pretrained,validation_w/o_arg,18,0.047150881960988,0.04672884717583651,0.0022357986684594312,10,0.12033334746956825,0.1847811549901962,0.16494495426400818,10
168,DenseNet,non-pretrained,validation_w/o_arg,19,0.047041423618793446,0.04672790616750714,0.0024920530539413277,10,0.12019811011850831,0.1846146441996097,0.1650063661159726,10
169,DenseNet,non-pretrained,validation_w/o_arg,20,0.0470700748264789,0.04673433713614936,0.0027026640021178667,10,0.1200234610587358,0.18449890948832032,0.16496355767026827,10
170,DenseNet,non-pretrained,validation_w/o_arg,21,0.04696329869329925,0.04667122699320313,0.0023659872154862746,10,0.11985664442181584,0.18441837430000302,0.16488961703199062,10
171,DenseNet,non-pretrained,validation_w/o_arg,22,0.046927392482757554,0.04657768979668614,0.0025791525379791113,10,0.1198523230850696,0.1842620890587568,0.1648883275510354,10
172,DenseNet,non-pretrained,validation_w/o_arg,23,0.04692315682768815,0.046553300321102095,0.0025369850356130753,10,0.11984237283468245,0.18405726775526998,0.1648020746473791,10
