Wall time,Step,Value
1650095815.5421503,64,0.6811943054199219
1650095825.1427863,128,0.44845083355903625
1650095837.4294457,192,0.23936069011688232
1650095848.7719045,256,0.1500866711139679
1650095860.6262283,320,0.13598501682281494
1650095871.8271585,384,0.12627874314785004
1650095882.286763,448,0.12987221777439117
1650095892.7302663,512,0.1003192588686943
1650095902.6777518,576,0.13571812212467194
1650095914.3422055,640,0.11709750443696976
1650095926.366457,704,0.09483981877565384
1650095936.7864366,768,0.08587001264095306
1650095947.781677,832,0.11931238323450089
1650095958.2290463,896,0.09120550006628036
1650095969.4627805,960,0.10193974524736404
1650095980.728467,1024,0.09420923888683319
1650095990.5246294,1088,0.10464698821306229
1650096002.4691093,1152,0.10785643756389618
1650096013.1393766,1216,0.11023491621017456
1650096024.0028079,1280,0.12502063810825348
1650096034.5819502,1344,0.10635876655578613
1650096045.8216555,1408,0.10298869013786316
1650096060.1214573,1472,0.10067882388830185
1650096073.511703,1536,0.09714715927839279
1650096086.4508636,1600,0.0930895134806633
1650096096.169143,1631,0.10046076029539108
1650096148.0144496,1663,0.07618941366672516
1650096157.718338,1727,0.09699241816997528
1650096167.1920078,1791,0.08233265578746796
1650096180.407279,1855,0.08345839381217957
1650096188.867278,1919,0.10244837403297424
1650096198.7605817,1983,0.09145904332399368
1650096209.227832,2047,0.09218654781579971
1650096219.1707702,2111,0.07395176589488983
1650096228.565157,2175,0.08028090745210648
1650096240.0972025,2239,0.07055732607841492
1650096250.5965693,2303,0.07114213705062866
1650096261.0865777,2367,0.07803299278020859
1650096271.3098829,2431,0.07079941034317017
1650096281.157093,2495,0.06757568567991257
1650096293.2449863,2559,0.06851846724748611
1650096303.8758266,2623,0.06316343694925308
1650096314.1520143,2687,0.066260926425457
1650096323.0671477,2751,0.061243247240781784
1650096332.2516782,2815,0.05969725921750069
1650096343.673889,2879,0.06409281492233276
1650096354.4255874,2943,0.06669598817825317
1650096362.2558706,3007,0.05468539148569107
1650096372.74257,3071,0.05392533913254738
1650096381.4051096,3135,0.06424502283334732
1650096391.1170228,3199,0.06692611426115036
1650096401.8629038,3262,0.0646660327911377
1650096455.8247564,3326,0.05973710119724274
1650096468.7279449,3390,0.059653062373399734
1650096478.6048503,3454,0.05502437800168991
1650096489.2578015,3518,0.05157560110092163
1650096500.0722399,3582,0.06839187443256378
1650096512.003739,3646,0.056120339781045914
1650096523.9481084,3710,0.05249108001589775
1650096533.4424198,3774,0.05713123083114624
1650096546.7083678,3838,0.05169355124235153
1650096558.677734,3902,0.05586666986346245
1650096569.3007874,3966,0.0557541698217392
1650096578.2775593,4030,0.050773195922374725
1650096589.519382,4094,0.04844221472740173
1650096600.8471806,4158,0.059023767709732056
1650096613.7339313,4222,0.06152283027768135
1650096623.4047358,4286,0.05313761904835701
1650096633.3092203,4350,0.06270550936460495
1650096641.7334015,4414,0.05791325122117996
1650096651.7850547,4478,0.051846522837877274
1650096664.7077863,4542,0.06121813505887985
1650096674.4245017,4606,0.054802797734737396
1650096682.6016273,4670,0.056308530271053314
1650096691.8512027,4734,0.053653474897146225
1650096701.4239984,4798,0.05231170356273651
1650096712.7019892,4862,0.047394853085279465
1650096717.1668499,4893,0.05130834877490997
1650096768.8497188,4925,0.051095832139253616
1650096779.22702,4989,0.050321903079748154
1650096789.2988412,5053,0.05537790805101395
1650096800.382883,5117,0.049009837210178375
1650096812.0604622,5181,0.05195418745279312
1650096823.0731933,5245,0.05460437387228012
1650096833.2035947,5309,0.0540568083524704
1650096844.71291,5373,0.05406704917550087
1650096855.7411919,5437,0.04799795150756836
1650096867.618276,5501,0.04728499427437782
1650096878.2722435,5565,0.05111810564994812
1650096889.6105394,5629,0.053381308913230896
1650096901.0579545,5693,0.05295492708683014
1650096909.7477689,5757,0.053304869681596756
1650096921.819399,5821,0.04896390438079834
1650096932.9742014,5885,0.04975482448935509
1650096941.6274447,5949,0.04891999065876007
1650096952.2683604,6013,0.059905219823122025
1650096963.102982,6077,0.05045797675848007
1650096971.6566918,6141,0.046937860548496246
1650096983.439952,6205,0.05737205594778061
1650096993.9701474,6269,0.05139996483922005
1650097004.6973836,6333,0.05243268609046936
1650097015.1258416,6397,0.045133188366889954
1650097027.2910078,6461,0.05216718465089798
1650097038.114292,6524,0.0485965758562088
1650097092.9910326,6588,0.05205090343952179
1650097105.7687564,6652,0.05220453813672066
1650097116.7911458,6716,0.05032521113753319
1650097126.2664087,6780,0.052675146609544754
1650097138.8959239,6844,0.0462627187371254
1650097148.889058,6908,0.04715675860643387
1650097159.285547,6972,0.05377980321645737
1650097170.118866,7036,0.04600640758872032
1650097181.4776728,7100,0.05050494894385338
1650097192.915113,7164,0.04854152351617813
1650097203.7871585,7228,0.05030500888824463
1650097214.0096226,7292,0.0506240576505661
1650097224.3086874,7356,0.050597552210092545
1650097235.5456457,7420,0.04951125383377075
1650097244.5729997,7484,0.048170994967222214
1650097256.7071445,7548,0.05213252082467079
1650097266.649357,7612,0.04496043175458908
1650097277.342968,7676,0.04427161067724228
1650097289.366644,7740,0.04370807856321335
1650097299.8637555,7804,0.04761139303445816
1650097311.2985046,7868,0.04313366487622261
1650097320.7968915,7932,0.0487222895026207
1650097332.036567,7996,0.051980987191200256
1650097343.559163,8060,0.05191919207572937
1650097353.6474571,8124,0.044288091361522675
1650097357.982884,8155,0.046520382165908813
1650097403.5210261,8187,0.04819795861840248
1650097416.445007,8251,0.05234020575881004
1650097427.979025,8315,0.048603493720293045
1650097441.1477523,8379,0.046983372420072556
1650097451.7910986,8443,0.04460528865456581
1650097460.2655659,8507,0.05077957361936569
1650097471.4193616,8571,0.05001197010278702
1650097482.2846854,8635,0.04371355473995209
1650097492.2508574,8699,0.0450676791369915
1650097502.4774134,8763,0.04578908532857895
1650097515.7495432,8827,0.05368717014789581
1650097524.9148715,8891,0.04731474816799164
1650097535.351314,8955,0.04479729384183884
1650097546.5525358,9019,0.0441586971282959
1650097556.7086625,9083,0.042322203516960144
1650097568.6637692,9147,0.0445721335709095
1650097578.9673173,9211,0.04712199419736862
1650097590.8918352,9275,0.04521653801202774
1650097597.5640912,9339,0.04392365738749504
1650097607.3168435,9403,0.047167688608169556
1650097615.5412521,9467,0.04526704549789429
1650097627.3582573,9531,0.048387832939624786
1650097640.4853485,9595,0.04431234672665596
1650097650.3973708,9659,0.047211967408657074
1650097661.691882,9723,0.04953621327877045
1650097674.1219115,9786,0.043121203780174255
1650097726.7116616,9850,0.04593007266521454
1650097737.7789178,9914,0.04694344103336334
1650097746.7684937,9978,0.046580977737903595
1650097756.8861716,10042,0.04792237654328346
1650097769.7009478,10106,0.04200981184840202
1650097782.2379823,10170,0.04475771263241768
1650097792.2361562,10234,0.0459776408970356
1650097802.4950137,10298,0.04529328644275665
