Wall time,Step,Value
1650421630.6216044,64,0.7730875015258789
1650421642.659038,128,0.7650721073150635
1650421657.0179427,192,0.7434881925582886
1650421666.8907576,256,0.7355254292488098
1650421679.039631,320,0.729129433631897
1650421695.9777157,384,0.7285021543502808
1650421709.7027085,448,0.7321529388427734
1650421722.8477297,512,0.7099555730819702
1650421735.6538918,576,0.7221449613571167
1650421748.4312377,640,0.7082825899124146
1650421761.2510006,704,0.6702311038970947
1650421774.2672584,768,0.6604968905448914
1650421787.129034,832,0.6652792096138
1650421799.3568835,896,0.589168906211853
1650421811.6138482,960,0.5873316526412964
1650421825.9695818,1024,0.568148136138916
1650421840.6639621,1088,0.5009704828262329
1650421852.2549703,1152,0.4738045930862427
1650421863.830506,1216,0.431113064289093
1650421876.4071677,1280,0.40960147976875305
1650421888.9796255,1344,0.3809816539287567
1650421901.2904844,1408,0.355030357837677
1650421914.9030662,1472,0.3577491044998169
1650421929.014543,1536,0.3360495865345001
1650421940.886369,1600,0.3174554109573364
1650421954.0795684,1631,0.3173028230667114
1650422007.2099836,1663,0.3041270077228546
1650422018.965852,1727,0.3165641129016876
1650422033.5224943,1791,0.31230032444000244
1650422046.102498,1855,0.3035312294960022
1650422058.367006,1919,0.2983698546886444
1650422070.1710267,1983,0.27906063199043274
1650422083.396765,2047,0.284726619720459
1650422095.0204463,2111,0.2819902300834656
1650422106.6561158,2175,0.2746419608592987
1650422117.5971842,2239,0.27259957790374756
1650422128.8943737,2303,0.2802561819553375
1650422140.4089441,2367,0.27107545733451843
1650422149.7355986,2431,0.26191017031669617
1650422162.3478005,2495,0.26449355483055115
1650422174.1167283,2559,0.2627128064632416
1650422185.6599617,2623,0.2723506987094879
1650422197.2365432,2687,0.26521316170692444
1650422209.9707823,2751,0.2593502104282379
1650422223.8273664,2815,0.27539223432540894
1650422237.210447,2879,0.2690276801586151
1650422249.5543704,2943,0.2595398426055908
1650422262.4287527,3007,0.25333142280578613
1650422274.8827257,3071,0.2531403601169586
1650422286.0328763,3135,0.2594904601573944
1650422298.3504386,3199,0.251030296087265
