Wall time,Step,Value
1650759628.707019,64,0.9979990720748901
1650759642.9241734,128,0.9967508912086487
1650759655.6644785,192,0.9735668897628784
1650759669.486974,256,0.8180229663848877
1650759681.9795053,320,0.533137857913971
1650759698.6413062,384,0.28861087560653687
1650759714.0218596,448,0.1454726606607437
1650759726.717375,512,0.11373588442802429
1650759740.838071,576,0.10164744406938553
1650759754.314565,640,0.09806523472070694
1650759767.7658389,704,0.08317942172288895
1650759782.096568,768,0.07882530987262726
1650759794.2390795,832,0.09476665407419205
1650759807.9569082,896,0.08914045989513397
1650759822.0772777,960,0.07243871688842773
1650759834.3556938,1024,0.07498037070035934
1650759848.2243032,1088,0.06339312344789505
1650759862.3406298,1152,0.07460441440343857
1650759876.9791882,1216,0.0638929083943367
1650759890.8525743,1280,0.062117189168930054
1650759905.7681298,1344,0.06811753660440445
1650759921.203433,1408,0.07234831899404526
1650759937.4471636,1472,0.06953112781047821
1650759953.0955763,1536,0.06922567635774612
1650759966.6206546,1600,0.06567404419183731
1650759976.3116786,1631,0.07098108530044556
1650760030.367719,1663,0.0667167603969574
1650760043.9740121,1727,0.07255717366933823
1650760056.646153,1791,0.06570236384868622
1650760070.1104817,1855,0.05955757200717926
1650760082.6536486,1919,0.06172041594982147
1650760094.6431293,1983,0.05961774289608002
1650760108.6408901,2047,0.05741168186068535
1650760121.3138313,2111,0.05043859779834747
1650760133.7112668,2175,0.05988677591085434
1650760146.9270203,2239,0.06066042557358742
1650760162.285263,2303,0.05531371012330055
1650760176.3232927,2367,0.05275380611419678
1650760190.7868252,2431,0.04798797890543938
1650760203.916287,2495,0.050560615956783295
1650760215.1696122,2559,0.053619757294654846
1650760228.213827,2623,0.04944947734475136
1650760241.1862957,2687,0.05122159793972969
1650760254.022814,2751,0.049010053277015686
1650760266.6569088,2815,0.049010906368494034
1650760278.7067153,2879,0.04993869364261627
1650760290.223017,2943,0.05215112492442131
1650760301.938257,3007,0.05226264148950577
1650760314.5926397,3071,0.04939083382487297
1650760328.3830166,3135,0.044398628175258636
1650760343.209172,3199,0.047857969999313354
1650760357.3497326,3262,0.048873092979192734
1650760415.9730039,3326,0.04365101084113121
1650760430.1645517,3390,0.04574454203248024
1650760441.8991368,3454,0.044289372861385345
1650760453.1870215,3518,0.04124875366687775
1650760468.001563,3582,0.0472809299826622
1650760481.4618156,3646,0.043590206652879715
1650760494.9202714,3710,0.04293616861104965
1650760507.4386585,3774,0.04533926397562027
1650760518.657924,3838,0.04474135488271713
1650760534.124052,3902,0.04255685955286026
1650760549.301336,3966,0.04164910316467285
1650760560.4508836,4030,0.05162844806909561
1650760573.314782,4094,0.04627054184675217
1650760589.0708125,4158,0.046965185552835464
1650760603.0886064,4222,0.04338721185922623
