,ModelName,IsPretrained,Purpose,ImagesCount,"DiceAccuracy(threshold=0.5,smoothing=1) median","DiceAccuracy(threshold=0.5,smoothing=1) mean","DiceAccuracy(threshold=0.5,smoothing=1) std","DiceAccuracy(threshold=0.5,smoothing=1) count",DiceLoss(smoothing=1) median,DiceLoss(smoothing=1) mean,DiceLoss(smoothing=1) std,DiceLoss(smoothing=1) count
33,DenseNet,non-pretrained,train,2111,0.9043071679770947,0.897967179864645,0.01179303919605705,10,0.21226359903812403,0.250194389373064,0.1624614439579081,10
34,DenseNet,non-pretrained,train,2175,0.8996652625501156,0.901588224619627,0.009450825664947031,10,0.20246732234954828,0.24877095445990557,0.16410323130309662,10
35,DenseNet,non-pretrained,train,2239,0.9046212695538998,0.9054901070892811,0.00975321617270187,10,0.194903627038002,0.24325070157647127,0.16777222079050957,10
36,DenseNet,non-pretrained,train,2303,0.9027112498879434,0.903557326644659,0.009437974336298423,10,0.18793891370296475,0.24359201118350024,0.17117474036477628,10
37,DenseNet,non-pretrained,train,2367,0.9119443297386169,0.909659531712532,0.008315695075993801,10,0.18483762070536608,0.23989097326993938,0.16746539644633684,10
38,DenseNet,non-pretrained,train,2431,0.9150961823761463,0.914485976099968,0.005357420414860389,10,0.17701627314090723,0.23195212855935093,0.16304255906264073,10
39,DenseNet,non-pretrained,train,2495,0.9139539636671543,0.9097492791712284,0.011308883491611174,10,0.18222425132989875,0.23773379474878306,0.16514856321568225,10
40,DenseNet,non-pretrained,train,2559,0.9141145385801792,0.9140143282711506,0.004486293279762665,10,0.1748024560511112,0.23332489952445026,0.1676618442276529,10
41,DenseNet,non-pretrained,train,2623,0.916489664465189,0.9135249875485897,0.010677619712966486,10,0.1741903200745582,0.23193010091781613,0.16866078528466577,10
42,DenseNet,non-pretrained,train,2687,0.9168565347790718,0.916605718433857,0.00662566432377973,10,0.17220142483711234,0.23193488046526908,0.16663702810263312,10
43,DenseNet,non-pretrained,train,2751,0.9162403233349324,0.9163189776241779,0.004687685076344251,10,0.17213121056556693,0.2285641148686409,0.1634768451839368,10
44,DenseNet,non-pretrained,train,2815,0.9181014932692051,0.9152256205677987,0.011716135436355654,10,0.1693870797753334,0.2291870385408401,0.16949107914128486,10
45,DenseNet,non-pretrained,train,2879,0.9226329550147057,0.9201081208884716,0.011146490928452232,10,0.1646180897951126,0.22516582086682316,0.16426897310895652,10
46,DenseNet,non-pretrained,train,2943,0.9178544469177723,0.918746429681778,0.012318309305763681,10,0.1754088811576366,0.2238089345395565,0.16133401014606258,10
47,DenseNet,non-pretrained,train,3007,0.9214075170457363,0.9166760183870792,0.016242216121520815,10,0.1660390011966228,0.22776277512311932,0.17216312928189068,10
48,DenseNet,non-pretrained,train,3071,0.9239584878087044,0.9209681056439877,0.009427218874486363,10,0.16655214875936505,0.22617647796869272,0.1697969619646447,10
49,DenseNet,non-pretrained,train,3135,0.9203783124685287,0.9217949345707893,0.006994928089484857,10,0.1620235331356525,0.2225970976054668,0.1670226480092105,10
50,DenseNet,non-pretrained,train,3199,0.9181682541966438,0.9201152868568897,0.007854397436575707,10,0.16551823168992996,0.22224646285176272,0.16579461110886967,10
51,DenseNet,non-pretrained,train,3262,0.9235432408750058,0.9224243864417077,0.007370334940487316,10,0.16270763427019116,0.22209399864077564,0.16534461615834417,10
52,DenseNet,non-pretrained,train,3326,0.9270903803408146,0.9250875793397426,0.009281861001699155,10,0.15775018930435175,0.21714620366692539,0.16296445903779064,10
53,DenseNet,non-pretrained,train,3390,0.9272224083542824,0.9238585032522678,0.011462156539996488,10,0.16385861858725545,0.22019312903285027,0.17104098567331238,10
54,DenseNet,non-pretrained,train,3454,0.9276295453310013,0.9268370926380157,0.0055976927311874505,10,0.1586324498057365,0.21748291850090024,0.16686437009022137,10
55,DenseNet,non-pretrained,train,3518,0.9249045476317407,0.9257486842572689,0.007057098001030343,10,0.1595305018126964,0.2171382017433643,0.16731820235163083,10
56,DenseNet,non-pretrained,train,3582,0.9263117611408235,0.9276553381234407,0.007271006512870451,10,0.1563246995210647,0.21421357393264767,0.16622487745327305,10
57,DenseNet,non-pretrained,train,3646,0.9277430102229118,0.9275423638522625,0.005844674233537198,10,0.1558832377195358,0.21516367495059963,0.16672843026020776,10
58,DenseNet,non-pretrained,train,3710,0.931816391646862,0.9320409163832665,0.003959496303338858,10,0.1530481949448585,0.210840930044651,0.1649336821838766,10
59,DenseNet,non-pretrained,train,3774,0.9275885969400406,0.9270105257630348,0.007163211041372096,10,0.15796095505356786,0.21565408930182453,0.16861743995395553,10
60,DenseNet,non-pretrained,train,3838,0.9307216666638851,0.9299041137099266,0.0037464137078937736,10,0.15484208241105074,0.2136128969490528,0.16619561168201058,10
61,DenseNet,non-pretrained,train,3902,0.9303891621530056,0.9288128308951855,0.0071941663141398965,10,0.1575890593230724,0.21253822520375248,0.16494713475600836,10
62,DenseNet,non-pretrained,train,3966,0.9304525852203369,0.9286730878055096,0.006588292341889808,10,0.15767253935337064,0.21269885897636415,0.1623578896066163,10
63,DenseNet,non-pretrained,train,4030,0.9313501045107841,0.9332869652658701,0.00517936075896073,10,0.1500144265592098,0.20817017331719395,0.1664054436860417,10
64,DenseNet,non-pretrained,train,4094,0.9308792389929295,0.9310298968106508,0.007332979182851773,10,0.1519543081521988,0.21176932379603386,0.17113936372398947,10
65,DenseNet,non-pretrained,train,4158,0.9311954453587532,0.9305164270102978,0.008256203507421572,10,0.14995476230978966,0.21286820769309997,0.1703285425022725,10
66,DenseNet,non-pretrained,train,4222,0.9286729767918588,0.9288013957440853,0.006939291180775021,10,0.14920511096715924,0.21356316953897472,0.16998309536188422,10
67,DenseNet,non-pretrained,train,4286,0.9359055757522583,0.9351858209818602,0.005075114836224784,10,0.1465567164123058,0.2079685121774673,0.16858279186788677,10
68,DenseNet,non-pretrained,train,4350,0.9340905882418156,0.9333930987864733,0.0040329151215384275,10,0.1480283588171005,0.21134231612086296,0.16954794600056597,10
69,DenseNet,non-pretrained,train,4414,0.9328104332089424,0.9339744038879871,0.003701036591169519,10,0.14697085693478584,0.2076868496835232,0.16392199112418293,10
70,DenseNet,non-pretrained,train,4478,0.9349376894533635,0.9334725871682167,0.00626523892380936,10,0.15152479335665694,0.20951523482799525,0.16542893975479436,10
71,DenseNet,non-pretrained,train,4542,0.9321961849927902,0.9321567337960005,0.005347741446945816,10,0.1447706185281276,0.20804410502314563,0.16502556491637752,10
72,DenseNet,non-pretrained,train,4606,0.9348005540668964,0.933945094794035,0.00490004278592302,10,0.1445529833436012,0.20815421491861338,0.1676860733285727,10
73,DenseNet,non-pretrained,train,4670,0.9340018592774868,0.9332085482776165,0.0035968737097055014,10,0.1474601328372955,0.20670389905571934,0.16213568319324348,10
74,DenseNet,non-pretrained,train,4734,0.9354396760463715,0.9330258570611477,0.01169150521749892,10,0.1432353481650352,0.2105099998414516,0.1768369819792205,10
75,DenseNet,non-pretrained,train,4798,0.9344559349119663,0.9335674300789834,0.004647868036254885,10,0.14853002503514284,0.21011741831898684,0.1700222399322584,10
76,DenseNet,non-pretrained,train,4862,0.9381101578474045,0.9372381549328566,0.007381972849261339,10,0.14716190472245214,0.20310007892549034,0.15990422697183432,10
77,DenseNet,non-pretrained,train,4893,0.9372724704444408,0.937621683627367,0.005716736619217582,10,0.14701092615723604,0.20523821637034412,0.1683291111319881,10
78,DenseNet,non-pretrained,train,4925,0.9423458222299814,0.9364832043647766,0.01079188577116348,10,0.1459703966975212,0.20489294901490207,0.17000958146928127,10
79,DenseNet,non-pretrained,train,4989,0.9363079778850079,0.9361654177308083,0.00554636181349885,10,0.144165888428688,0.20726402215659614,0.17255887545835094,10
80,DenseNet,non-pretrained,train,5053,0.9364449307322502,0.9359064858406783,0.004936867858490596,10,0.14532110467553136,0.20736547634005542,0.16683246492377474,10
81,DenseNet,non-pretrained,train,5117,0.9392141997814178,0.9384638734161854,0.0040858183367633635,10,0.1426434442400932,0.2011058736592531,0.16275827460537784,10
82,DenseNet,non-pretrained,train,5181,0.9380956199020147,0.935664701834321,0.009199796595502144,10,0.14228337630629534,0.2068586260080337,0.17263632507779492,10
83,DenseNet,non-pretrained,train,5245,0.936783455312252,0.9362248323857785,0.004256109209531728,10,0.1443657055497169,0.20533416569232937,0.16534884678491993,10
84,DenseNet,non-pretrained,train,5309,0.937651976943016,0.9377003118395806,0.002859682158273002,10,0.14145995676517484,0.2024175681173801,0.16377564773131534,10
85,DenseNet,non-pretrained,train,5373,0.9371529519557953,0.9375705949962139,0.004488654565474512,10,0.1406120583415031,0.20485797524452204,0.1691515019964087,10
86,DenseNet,non-pretrained,train,5437,0.9377827569842339,0.9385574266314507,0.006880137526827085,10,0.14404801651835436,0.20054206326603885,0.16223995787173442,10
87,DenseNet,non-pretrained,train,5501,0.9386898558586837,0.9362049210816622,0.005862744921733993,10,0.1397495567798614,0.20524355173110959,0.16830511682106558,10
88,DenseNet,non-pretrained,train,5565,0.9385265074670315,0.9370456356555223,0.006562004671723525,10,0.14131539687514305,0.2041175991296768,0.16858087947769385,10
89,DenseNet,non-pretrained,train,5629,0.9378463942557573,0.9371824979782104,0.0039933172976112635,10,0.1443960145115852,0.20506326183676715,0.16719470827366592,10
90,DenseNet,non-pretrained,train,5693,0.9376458786427975,0.9390664137899876,0.004821494974773926,10,0.14036143943667412,0.20286757349967952,0.1692376246605981,10
91,DenseNet,non-pretrained,train,5757,0.9395808335393667,0.9395102389156819,0.004530881859774838,10,0.14160135388374323,0.20023177377879614,0.16368591370121488,10
92,DenseNet,non-pretrained,train,5821,0.9418374113738537,0.9402714345604182,0.0053815484913583055,10,0.1395492367446422,0.19901790060102933,0.16516389680756435,10
93,DenseNet,non-pretrained,train,5885,0.9377669654786587,0.9382765106856823,0.006171658866980901,10,0.1410329937934875,0.20085964240133758,0.16410836232981704,10
94,DenseNet,non-pretrained,train,5949,0.9374276995658875,0.937993549183011,0.00398616454768252,10,0.14038886874914167,0.19836286008358,0.15679020047598063,10
95,DenseNet,non-pretrained,train,6013,0.939245404675603,0.9403067905455827,0.005028183261127014,10,0.13919663056731219,0.19949926659464834,0.16561861186050494,10
96,DenseNet,non-pretrained,train,6077,0.936805846169591,0.9369289811700583,0.003927804956210655,10,0.14264038950204844,0.20518648773431775,0.1687395389309894,10
97,DenseNet,non-pretrained,train,6141,0.9385092109441757,0.9389346729964018,0.003523088232506436,10,0.1406014338135719,0.2013138353824615,0.163332200670973,10
98,DenseNet,non-pretrained,train,6205,0.9375914447009563,0.9379829350858927,0.0052729583651727795,10,0.14235753566026685,0.20290804654359812,0.16574166708613267,10
99,DenseNet,non-pretrained,train,6269,0.9406170267611742,0.9375676404684782,0.006367041273663707,10,0.14260377362370485,0.20386543497443194,0.1698631668384167,10
100,DenseNet,non-pretrained,train,6333,0.9375564679503441,0.9368666850030423,0.00559758392899331,10,0.1448646709322929,0.20481810122728344,0.16676058391476353,10
101,DenseNet,non-pretrained,train,6397,0.9432529471814632,0.9427391596138477,0.0030515034115831106,10,0.13436727970838547,0.19827163517475127,0.16593220334852946,10
102,DenseNet,non-pretrained,train,6461,0.9405399188399315,0.9387382451444864,0.005145393039729978,10,0.13970240950584406,0.20035965703427788,0.16521517032749267,10
103,DenseNet,non-pretrained,train,6524,0.9384035281836987,0.9377940934151411,0.005888332708000713,10,0.1403766870498657,0.20268290080130097,0.16986429953695992,10
104,DenseNet,non-pretrained,train,6588,0.9395416174083948,0.9413483202457428,0.004304050782283357,10,0.13779393583536145,0.19856394380331038,0.16066029796470052,10
105,DenseNet,non-pretrained,train,6652,0.9393036663532257,0.9397180270403623,0.004181571945107858,10,0.14057726785540575,0.2012897420674562,0.1666092640418831,10
106,DenseNet,non-pretrained,train,6716,0.9437736701220274,0.9427416205406189,0.0043403350824273695,10,0.1326447483152151,0.19833316765725612,0.1686021737625603,10
107,DenseNet,non-pretrained,train,6780,0.9414522107690574,0.9395142771303654,0.006029734718488685,10,0.1381711736321449,0.2030604556202888,0.17227575722416547,10
108,DenseNet,non-pretrained,train,6844,0.9441140834242105,0.9426431804895401,0.004297435192525953,10,0.13861248642206184,0.19755221717059607,0.164384952812908,10
109,DenseNet,non-pretrained,train,6908,0.9398941807448864,0.9399598732590675,0.003681844279621821,10,0.14000788703560824,0.20161819793283936,0.1681001833811667,10
110,DenseNet,non-pretrained,train,6972,0.9394680224359035,0.9389959946274757,0.004235751994880225,10,0.1387621536850929,0.201059216633439,0.1652294413018335,10
111,DenseNet,non-pretrained,train,7036,0.9425504207611084,0.9415033221244812,0.005928908026669449,10,0.13998783752322191,0.19871916286647315,0.16643009100668135,10
112,DenseNet,non-pretrained,train,7100,0.9418362081050874,0.9414489883929491,0.003778476236240754,10,0.1377796791493892,0.19679460674524302,0.16068568761872298,10
113,DenseNet,non-pretrained,train,7164,0.9411835540086031,0.9425215415656567,0.005279431885959736,10,0.1391653269529342,0.19585209377109997,0.161622789269502,10
114,DenseNet,non-pretrained,train,7228,0.9430865217000246,0.9426962770521641,0.004028937955142439,10,0.13802324607968325,0.19747125729918477,0.16593024091330372,10
115,DenseNet,non-pretrained,train,7292,0.9397893082350492,0.9402777686715126,0.006476956980185606,10,0.141371265053749,0.1984561331570148,0.15994770436862588,10
116,DenseNet,non-pretrained,train,7356,0.9412654526531696,0.9406971212476491,0.0062592323431666635,10,0.13493183627724645,0.19927426353096958,0.16886959017670083,10
117,DenseNet,non-pretrained,train,7420,0.9422599244862795,0.9411925341933965,0.004272866387521324,10,0.1343597993254661,0.19922905191779133,0.16891821977535046,10
118,DenseNet,non-pretrained,train,7484,0.941127710044384,0.9410811230540276,0.006321141039120661,10,0.13695754855871195,0.1986398577690124,0.16902974445835167,10
119,DenseNet,non-pretrained,train,7548,0.9406538680195808,0.9411169208586216,0.003864059510431599,10,0.1383036598563194,0.19908663779497143,0.16611566688663804,10
120,DenseNet,non-pretrained,train,7612,0.9400778468698263,0.9413227308541536,0.004986654239589418,10,0.1380823515355587,0.19646536447107787,0.16368400032201175,10
121,DenseNet,non-pretrained,train,7676,0.9374152347445488,0.9395711649209261,0.005748383312664239,10,0.1376251876354217,0.20016590878367418,0.16654947329060887,10
122,DenseNet,non-pretrained,train,7740,0.9443522933870554,0.9421456504613162,0.006282259302721274,10,0.13648649305105204,0.19709520973265165,0.16561221915411944,10
123,DenseNet,non-pretrained,train,7804,0.943540582433343,0.943744920566678,0.002622955003060642,10,0.13405791670083994,0.19816438779234882,0.16889585040349034,10
124,DenseNet,non-pretrained,train,7868,0.9443822279572487,0.9447972126305103,0.0039228357717870374,10,0.13542857393622396,0.19327630214393132,0.15896005844632818,10
125,DenseNet,non-pretrained,train,7932,0.942419532686472,0.9420091144740581,0.003112318759366769,10,0.134059052914381,0.1973068475723266,0.16558310301860918,10
126,DenseNet,non-pretrained,train,7996,0.9415869750082493,0.9416074261069298,0.00426858303246594,10,0.13781928271055216,0.19725868664681906,0.16412249700762066,10
127,DenseNet,non-pretrained,train,8060,0.9421186540275812,0.9419743817299604,0.005642751372600387,10,0.138458177447319,0.1980919513851404,0.16717486982964516,10
128,DenseNet,non-pretrained,train,8124,0.9425013642758131,0.9423887204378844,0.005108208294948437,10,0.13582308217883104,0.19558083266019816,0.16274357155827268,10
129,DenseNet,non-pretrained,train,8155,0.9434775933623314,0.9424804281443357,0.005448222021390285,10,0.13345730304718015,0.2015785858035087,0.17358566746767298,10
130,DenseNet,non-pretrained,train,8187,0.9432696141302586,0.942799299955368,0.0051479497711304995,10,0.138212576508522,0.1959047362208366,0.16245183239878327,10
131,DenseNet,non-pretrained,train,8251,0.9416666254401207,0.9427221395075321,0.003597777631187131,10,0.13500894233584398,0.1954852599650621,0.16174717415545375,10
132,DenseNet,non-pretrained,train,8315,0.9411843176931143,0.9409839872270822,0.004924984891740356,10,0.13788352534174914,0.1989485304802656,0.16718471033854593,10
133,DenseNet,non-pretrained,train,8379,0.9447601493448019,0.9448316257447005,0.002658152697646656,10,0.13259716704487795,0.19196234308183188,0.1602135567935994,10
134,DenseNet,non-pretrained,train,8443,0.9455082155764103,0.9439531445503235,0.00494765284538873,10,0.13123241439461705,0.19427462890744204,0.16432668220410754,10
135,DenseNet,non-pretrained,train,8507,0.94277030415833,0.9425205245614052,0.004107083089283793,10,0.1364086978137493,0.19586695991456504,0.16297420550965278,10
136,DenseNet,non-pretrained,train,8571,0.9405338149517775,0.9412830360233784,0.0047993759400821985,10,0.13439605012536046,0.19833029508590694,0.16824519902980045,10
137,DenseNet,non-pretrained,train,8635,0.9437402617186308,0.9428733319044114,0.003662650630525008,10,0.1328709945082664,0.1967309225350618,0.16638787534277905,10
138,DenseNet,non-pretrained,train,8699,0.946037333458662,0.9453923426568508,0.003577690952738908,10,0.13376821577548975,0.19433487616479392,0.16525941174432285,10
139,DenseNet,non-pretrained,train,8763,0.9468505103141069,0.9463457427918911,0.003557431285009191,10,0.1310677677392959,0.19113045334815976,0.16285158389861606,10
140,DenseNet,non-pretrained,train,8827,0.942952211946249,0.9433192651718855,0.0038827721030472817,10,0.13396205008029935,0.19583021886646745,0.16346032231042262,10
141,DenseNet,non-pretrained,train,8891,0.942531380802393,0.9421099860221147,0.005873580329328715,10,0.1376199647784233,0.19934739395976062,0.1714177944140859,10
142,DenseNet,non-pretrained,train,8955,0.9440739527344704,0.9447820156812667,0.0038928485131705043,10,0.1328361853957176,0.19642094410955901,0.1687671537871782,10
143,DenseNet,non-pretrained,train,9019,0.9451838843524456,0.9450997367501259,0.0039892202562143144,10,0.13382906839251515,0.193419249728322,0.16125657104308572,10
144,DenseNet,non-pretrained,train,9083,0.9439412988722324,0.9441485125571489,0.004830378701131194,10,0.1325311511754989,0.19593863114714619,0.16774690882048066,10
145,DenseNet,non-pretrained,train,9147,0.9430729914456606,0.9438280150294304,0.0036460221834657947,10,0.1334539353847503,0.19555142074823376,0.16444354360637728,10
146,DenseNet,non-pretrained,train,9211,0.9448551703244449,0.9441687773913146,0.0026862718417125413,10,0.1338227316737175,0.19600829668343064,0.16597629041850745,10
147,DenseNet,non-pretrained,train,9275,0.9471477828919888,0.9448054820299149,0.006866395255447361,10,0.1351471878588199,0.19052885994315144,0.15950858306586072,10
148,DenseNet,non-pretrained,train,9339,0.9450784698128701,0.9425031196326017,0.0058219184807537985,10,0.13223753124475474,0.19776940196752546,0.169343378640778,10
149,DenseNet,non-pretrained,train,9403,0.9439961481839418,0.9444956611841917,0.005617601212750202,10,0.1307725869119167,0.19676569923758505,0.17142060212899682,10
150,DenseNet,non-pretrained,train,9467,0.9454268347471952,0.94305085465312,0.00490634595577982,10,0.13314783759415144,0.19741659350693225,0.16810103718919556,10
151,DenseNet,non-pretrained,train,9531,0.9426733702421188,0.9428918313235044,0.003824304325011843,10,0.1344807147979736,0.1978754200041294,0.16929688295538498,10
152,DenseNet,non-pretrained,train,9595,0.9469683077186347,0.9466919880360365,0.0022867432162371184,10,0.12932960502803326,0.19214363656938072,0.16258217488064408,10
153,DenseNet,non-pretrained,train,9659,0.9457176513969898,0.9457867406308651,0.002507129597529686,10,0.13083753176033494,0.1924187339842319,0.16154581883857627,10
154,DenseNet,non-pretrained,train,9723,0.9435483161360025,0.9431918688118458,0.0035641649043737407,10,0.13242553919553757,0.1966486535966396,0.167675552778626,10
155,DenseNet,non-pretrained,train,9786,0.9452645350247622,0.9451204285025596,0.0034982112527209295,10,0.13099189847707746,0.19322510883212088,0.16507569499764826,10
156,DenseNet,non-pretrained,train,9850,0.9455989357084036,0.9436166789382696,0.005652051633256903,10,0.13163644447922704,0.1924078971147537,0.16045284821375322,10
157,DenseNet,non-pretrained,train,9914,0.9467098992317915,0.9469267718493939,0.004681627945807011,10,0.13053151220083234,0.19122396819293497,0.16471206734013843,10
158,DenseNet,non-pretrained,train,9978,0.9454235788434745,0.945410904660821,0.0047048956577914825,10,0.13342045247554776,0.19274639002978797,0.16371676404805835,10
159,DenseNet,non-pretrained,train,10042,0.9450568594038486,0.9450414039194583,0.003747949603818846,10,0.12994960881769654,0.19385199807584283,0.16566585632506686,10
160,DenseNet,non-pretrained,train,10106,0.9459922183305025,0.944307517632842,0.00583509854671254,10,0.1328563410788774,0.1947992820292711,0.16451541770458528,10
161,DenseNet,non-pretrained,train,10170,0.9458082839846611,0.9464162215590477,0.0030717535373369744,10,0.1295058019459247,0.1938984133303165,0.16733731336342428,10
162,DenseNet,non-pretrained,train,10234,0.9435824491083622,0.9440522458404302,0.0043296007470536675,10,0.13093735277652735,0.1938337035477161,0.1653422467340082,10
163,DenseNet,non-pretrained,train,10298,0.9476447831839323,0.946662575006485,0.004424060528168595,10,0.12952733226120464,0.19312872551381582,0.16780933932115288,10
164,DenseNet,non-pretrained,train,10362,0.9450600165873766,0.9444323718547821,0.0046704046075222,10,0.12974750995635984,0.19459195211529728,0.16599300377995654,10
165,DenseNet,non-pretrained,train,10426,0.9434153884649278,0.9431949026882649,0.0038623397342955348,10,0.13311313092708585,0.1959363743662834,0.165287735740311,10
166,DenseNet,non-pretrained,train,10490,0.9473405368626118,0.9462757710367441,0.0047234184453555875,10,0.1332505904138088,0.19212237671017646,0.16523982088122477,10
167,DenseNet,non-pretrained,train,10554,0.9454119559377432,0.9460631929337978,0.004146666509806817,10,0.13165566697716705,0.19286758862435813,0.16477855602526026,10
168,DenseNet,non-pretrained,train,10618,0.9442921318113804,0.9436625309288502,0.0043112766904447345,10,0.1327710263431072,0.19801048673689362,0.17138921592741485,10
169,DenseNet,non-pretrained,train,10682,0.9454392865300179,0.9453953053802252,0.004010082716912636,10,0.1321419440209865,0.19263207204639907,0.16242378485319728,10
170,DenseNet,non-pretrained,train,10746,0.9469800405204296,0.9465328570455313,0.003917376108588212,10,0.1313285250216722,0.1910110544413328,0.1633782296042703,10
171,DenseNet,non-pretrained,train,10810,0.9432389456778765,0.9435176264494658,0.005215211840793674,10,0.1344530023634433,0.1969608519226312,0.16817597055304584,10
172,DenseNet,non-pretrained,train,10874,0.9461211618036032,0.9465069122612476,0.004125289537415233,10,0.12866894714534274,0.1925010114908218,0.16547339516080792,10
173,DenseNet,non-pretrained,train,10938,0.9472697004675865,0.9467043355107307,0.0018020735195822663,10,0.12823900580406186,0.1900410026311874,0.1604241452417527,10
