,ModelName,IsPretrained,Purpose,ImagesCount,"DiceAccuracy(threshold=0.5,smoothing=1) median","DiceAccuracy(threshold=0.5,smoothing=1) mean","DiceAccuracy(threshold=0.5,smoothing=1) std","DiceAccuracy(threshold=0.5,smoothing=1) count",DiceLoss(smoothing=1) median,DiceLoss(smoothing=1) mean,DiceLoss(smoothing=1) std,DiceLoss(smoothing=1) count
0,AttDs,pretrained,train,64,0.7778820395469666,0.8196486115455628,0.10920245597761043,10,0.7671369016170502,0.7676866710186004,0.015669376093364586,10
1,AttDs,pretrained,train,128,0.733799010515213,0.7909036457538605,0.11963929170048229,10,0.7534222900867462,0.755979698896408,0.015770620952809532,10
2,AttDs,pretrained,train,192,0.722658783197403,0.7483620405197143,0.14413991218161618,10,0.758983701467514,0.7608907520771027,0.013077892057946485,10
3,AttDs,pretrained,train,256,0.6901355981826782,0.6622627735137939,0.22784294668332386,10,0.7314479351043701,0.7341989159584046,0.020424813576598838,10
4,AttDs,pretrained,train,320,0.668476790189743,0.5602023079991341,0.2901256969457651,10,0.7093434035778046,0.7120051085948944,0.03328363769258625,10
5,AttDs,pretrained,train,384,0.40353359282016754,0.4675764381885529,0.32149622826576135,10,0.6950612962245941,0.6906922996044159,0.03970994686902038,10
6,AttDs,pretrained,train,448,0.2812226265668869,0.4276408962905407,0.33859923653290525,10,0.6765417456626892,0.676446408033371,0.04278173588393342,10
7,AttDs,pretrained,train,512,0.21613278985023493,0.4026469364762306,0.3533717622249005,10,0.6554924547672272,0.6480349719524383,0.048926861488984875,10
8,AttDs,pretrained,train,576,0.1840523779392242,0.3983583703637123,0.35773617805603114,10,0.6372327506542206,0.6364845395088196,0.04603354062855469,10
9,AttDs,pretrained,train,640,0.17568676918745035,0.3951408982276916,0.3569469033565602,10,0.6235254406929016,0.6205081820487977,0.05729834039170875,10
10,AttDs,pretrained,train,704,0.1087260395288467,0.37389791160821917,0.3713836997941996,10,0.5982638299465179,0.5956485748291016,0.07062194461348961,10
11,AttDs,pretrained,train,768,0.10648867115378374,0.35827881246805193,0.3625234412775312,10,0.5929969847202301,0.5751946359872818,0.08141258239912721,10
12,AttDs,pretrained,train,832,0.0979853011667728,0.3350846961140632,0.35249388115159247,10,0.5937138795852661,0.565593034029007,0.09684352721372463,10
13,AttDs,pretrained,train,896,0.0977250002324581,0.3182228490710258,0.36091972163589503,10,0.576157808303833,0.548013198375702,0.10950218106790004,10
14,AttDs,pretrained,train,960,0.0927951447665691,0.3071697168052196,0.36167674604358657,10,0.5749341249465942,0.5355571717023849,0.11787955662673688,10
15,AttDs,pretrained,train,1024,0.09119151905179021,0.3063872545957565,0.3643558018292719,10,0.563685953617096,0.5182563424110412,0.12463222635871554,10
16,AttDs,pretrained,train,1088,0.0866864696145057,0.30252475067973134,0.3621397677443752,10,0.5464342534542084,0.5068593725562096,0.1306462069784587,10
17,AttDs,pretrained,train,1152,0.0822110585868358,0.30059088245034216,0.36830302370862084,10,0.5014538019895554,0.4852227449417114,0.1402181640759164,10
18,AttDs,pretrained,train,1216,0.08334713801741594,0.2309588678181171,0.2746469070075198,10,0.4796487540006637,0.4718676954507828,0.14866953144473474,10
19,AttDs,pretrained,train,1280,0.07790483534336085,0.208971744030714,0.27608806450738305,10,0.47982628643512726,0.4588210925459862,0.15587205213060804,10
20,AttDs,pretrained,train,1344,0.0769901797175407,0.20570650473237034,0.27819169366511964,10,0.4518277645111084,0.4372174099087715,0.16501439609889526,10
21,AttDs,pretrained,train,1408,0.07936716824769971,0.20723952949047084,0.2769731095930341,10,0.4300455302000046,0.4202245771884918,0.1747023942280662,10
22,AttDs,pretrained,train,1472,0.07714853435754776,0.2068775080144405,0.28019559915618714,10,0.4414827525615692,0.4040606886148453,0.1959000258532411,10
23,AttDs,pretrained,train,1536,0.07083154842257494,0.20302913114428517,0.27830978586843935,10,0.4138283282518387,0.38202271312475206,0.2025298095081278,10
24,AttDs,pretrained,train,1600,0.07282734289765355,0.2038981318473816,0.2788653433618716,10,0.41796083748340607,0.37012710347771643,0.21280116449992967,10
25,AttDs,pretrained,train,1631,0.07510593533515925,0.20466302298009392,0.28184779789735137,10,0.41418133676052094,0.3715231224894523,0.2274482617481835,10
26,AttDs,pretrained,train,1663,0.0697327330708503,0.2028362318873405,0.27879431988821346,10,0.4146790951490402,0.36093737483024596,0.221582063022416,10
