Wall time,Step,Value
1650759636.4952672,64,0.7635027170181274
1650759650.4999068,128,0.7530206441879272
1650759664.3961842,192,0.7515066862106323
1650759678.5685594,256,0.7226976156234741
1650759691.8658226,320,0.7129231691360474
1650759706.9657533,384,0.7087773084640503
1650759721.628339,448,0.6798182725906372
1650759734.6325088,512,0.6637262105941772
1650759750.0439498,576,0.6520214080810547
1650759763.4821997,640,0.6397834420204163
1650759775.7488625,704,0.6258039474487305
1650759790.8276613,768,0.5950928330421448
1650759802.049164,832,0.5556166172027588
1650759815.8662102,896,0.5256651639938354
1650759830.220732,960,0.48393115401268005
1650759841.6174092,1024,0.4491688013076782
1650759856.0279593,1088,0.4216380715370178
1650759869.287739,1152,0.36484286189079285
1650759882.7196019,1216,0.3203398585319519
1650759895.7327366,1280,0.26637494564056396
1650759909.5878823,1344,0.21802258491516113
1650759921.998743,1408,0.1822064071893692
1650759936.5918653,1472,0.1476668268442154
1650759950.2752573,1536,0.12329072505235672
1650759963.9237616,1600,0.1115090623497963
1650759974.177091,1631,0.10365664213895798
1650760029.3037071,1663,0.09968602657318115
1650760042.9322379,1727,0.09428336471319199
1650760057.1719944,1791,0.09657441079616547
1650760069.474703,1855,0.07505297660827637
1650760082.9873335,1919,0.07861533761024475
1650760096.0619946,1983,0.07456780225038528
1650760112.520869,2047,0.06525225192308426
1650760125.154412,2111,0.07023114711046219
1650760138.6747599,2175,0.07538631558418274
1650760149.484443,2239,0.07447545975446701
1650760164.0107508,2303,0.06162272393703461
1650760177.3758488,2367,0.06568372249603271
1650760190.0528047,2431,0.062169499695301056
1650760204.4918823,2495,0.058753661811351776
1650760215.648036,2559,0.06161081790924072
1650760231.3068807,2623,0.060860175639390945
1650760244.5689235,2687,0.061962470412254333
1650760256.2072196,2751,0.05967992544174194
1650760269.4879014,2815,0.058042775839567184
1650760284.4057176,2879,0.057744115591049194
1650760295.6839075,2943,0.05686352401971817
1650760308.2773993,3007,0.05054384097456932
1650760319.2050443,3071,0.06010185927152634
1650760333.0334258,3135,0.057521212846040726
1650760345.1982338,3199,0.052108969539403915
1650760356.7893193,3262,0.055031318217515945
1650760414.4057233,3326,0.053558338433504105
1650760426.4168189,3390,0.0504085049033165
1650760440.0209105,3454,0.05839166045188904
1650760454.491734,3518,0.05185747891664505
1650760466.8012168,3582,0.056255318224430084
1650760478.7459886,3646,0.05674684792757034
1650760490.4618087,3710,0.0531110018491745
1650760504.727662,3774,0.051579929888248444
1650760518.9442222,3838,0.05240797996520996
1650760533.080073,3902,0.049822717905044556
1650760545.656168,3966,0.05482129752635956
1650760557.4011981,4030,0.050203777849674225
1650760570.288721,4094,0.04953950643539429
1650760585.46749,4158,0.049770038574934006
1650760598.0172944,4222,0.048560455441474915
1650760611.4308138,4286,0.04884202778339386
1650760623.9773777,4350,0.044450633227825165
1650760637.00457,4414,0.043430838733911514
1650760651.4366984,4478,0.05069456249475479
1650760663.9479349,4542,0.05220818147063255
1650760677.3311534,4606,0.04468346759676933
1650760689.6515925,4670,0.050244394689798355
1650760702.5147717,4734,0.04929566755890846
1650760716.6220894,4798,0.05200038105249405
1650760729.8261352,4862,0.052598077803850174
1650760735.0144217,4893,0.04842086136341095
1650760788.3015554,4925,0.04665973037481308
1650760799.113736,4989,0.04818194359540939
1650760810.9479384,5053,0.04673236608505249
1650760824.7620466,5117,0.04928024858236313
1650760840.7137072,5181,0.047102268785238266
1650760852.371997,5245,0.044603463262319565
1650760865.2254586,5309,0.049042221158742905
1650760877.552187,5373,0.04507827013731003
1650760891.8279862,5437,0.04681289196014404
1650760904.0799417,5501,0.05193128064274788
1650760916.4008033,5565,0.04419714957475662
1650760928.3818793,5629,0.04914277791976929
1650760941.3246636,5693,0.048711419105529785
1650760954.0689085,5757,0.048479583114385605
1650760969.6252513,5821,0.046252936124801636
1650760982.2007217,5885,0.045145366340875626
1650760995.3827894,5949,0.047687605023384094
1650761008.3629463,6013,0.048721421509981155
