,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
7663,40424,AttDs,pretrained,train,10,0.9602460078895092,0.2735522091388702
7664,40488,AttDs,pretrained,train,10,0.9582097195088864,0.2745235562324524
7665,40552,AttDs,pretrained,train,10,0.9590199887752533,0.2738883793354034
7666,40616,AttDs,pretrained,train,10,0.9602167345583439,0.2732752561569214
7667,40680,AttDs,pretrained,train,10,0.9594269543886185,0.2739640474319458
7668,40744,AttDs,pretrained,train,10,0.960493203252554,0.2738003730773926
7669,40775,AttDs,pretrained,train,10,0.9593670554459095,0.2736896276473999
7670,40807,AttDs,pretrained,train,10,0.9546895846724511,0.2765605449676513
7671,40871,AttDs,pretrained,train,10,0.9632563441991806,0.2713603973388672
7672,40935,AttDs,pretrained,train,10,0.9637131579220295,0.2705646753311157
7673,40999,AttDs,pretrained,train,10,0.9587772712111474,0.2741314470767975
7674,41063,AttDs,pretrained,train,10,0.9614834636449814,0.2724469304084778
7675,41127,AttDs,pretrained,train,10,0.9577806256711483,0.2757716476917267
7676,41191,AttDs,pretrained,train,10,0.9607985094189644,0.2732421159744262
7677,41255,AttDs,pretrained,train,10,0.957267563790083,0.2750712633132934
7678,41319,AttDs,pretrained,train,10,0.9637226983904839,0.2708690166473388
7679,41383,AttDs,pretrained,train,10,0.9608191438019276,0.2729569673538208
7680,41447,AttDs,pretrained,train,10,0.9602564126253129,0.2734535038471222
7681,41511,AttDs,pretrained,train,10,0.9593324922025204,0.2739495635032654
7682,41575,AttDs,pretrained,train,10,0.9597164802253247,0.2736444175243377
7683,41639,AttDs,pretrained,train,10,0.9614028483629227,0.2727554738521576
7684,41703,AttDs,pretrained,train,10,0.963115394115448,0.2716043293476105
7685,41767,AttDs,pretrained,train,10,0.9592844545841218,0.2739646732807159
7686,41831,AttDs,pretrained,train,10,0.9574531652033329,0.2747809290885925
7687,41895,AttDs,pretrained,train,10,0.9623654484748841,0.2720880210399627
7688,41959,AttDs,pretrained,train,10,0.9598069936037064,0.2738813757896423
7689,42023,AttDs,pretrained,train,10,0.9646668136119843,0.2705694735050201
7690,42087,AttDs,pretrained,train,10,0.9603311866521836,0.2731698751449585
7691,42151,AttDs,pretrained,train,10,0.9584622234106064,0.2746257185935974
7692,42215,AttDs,pretrained,train,10,0.9588415324687958,0.2745512723922729
7693,42279,AttDs,pretrained,train,10,0.9572101682424546,0.2754700183868408
7694,42343,AttDs,pretrained,train,10,0.9606480970978737,0.2731309533119201
7695,42406,AttDs,pretrained,train,10,0.9592455066740513,0.2739790976047516
7696,42470,AttDs,pretrained,train,10,0.9574680551886559,0.2747005522251129
7697,42534,AttDs,pretrained,train,10,0.9553487859666348,0.2771778404712677
7698,42598,AttDs,pretrained,train,10,0.9604051187634469,0.2732777297496795
7699,42662,AttDs,pretrained,train,10,0.961355932056904,0.2722677886486053
7700,42726,AttDs,pretrained,train,10,0.9622217454016209,0.2720262110233307
7701,42790,AttDs,pretrained,train,10,0.9601828306913376,0.2736507356166839
7702,42854,AttDs,pretrained,train,10,0.9586111269891263,0.2739272117614746
7703,42918,AttDs,pretrained,train,10,0.961399033665657,0.2724138498306274
7704,42982,AttDs,pretrained,train,10,0.9628288969397545,0.2717633843421936
7705,43046,AttDs,pretrained,train,10,0.9579434506595135,0.2756481468677521
