,ModelName,IsPretrained,Purpose,Epoch,"DiceAccuracy(threshold=0.5,smoothing=1) median","DiceAccuracy(threshold=0.5,smoothing=1) mean","DiceAccuracy(threshold=0.5,smoothing=1) std","DiceAccuracy(threshold=0.5,smoothing=1) count",DiceLoss(smoothing=1) median,DiceLoss(smoothing=1) mean,DiceLoss(smoothing=1) std,DiceLoss(smoothing=1) count
0,AttDs,pretrained,train,1,0.9248940646648407,0.795336977019906,0.28184779789735137,10,0.41418133676052094,0.3715231224894523,0.2274482617481835,10
1,AttDs,pretrained,train,2,0.944922549650073,0.8784571427851915,0.21375669548266857,10,0.3762707859277725,0.32559727169573305,0.2454854767016852,10
2,AttDs,pretrained,train,3,0.9540316164493561,0.9537275020033121,0.005171434508850593,10,0.362698033452034,0.3159408025443554,0.24491360636466886,10
3,AttDs,pretrained,train,4,0.9545063879340887,0.9536195512861013,0.005930798354709282,10,0.36818514764308924,0.3140754550695419,0.2442549517978101,10
4,AttDs,pretrained,train,5,0.9565155506134034,0.955825837701559,0.0057800600933361505,10,0.35518172383308405,0.31342596448957916,0.24764567899573767,10
5,AttDs,pretrained,train,6,0.9588637910783291,0.9582765523344279,0.0035409266341983204,10,0.3473817706108093,0.30218854285776614,0.23668523572251574,10
6,AttDs,pretrained,train,7,0.9595987088978291,0.9584660444408655,0.004201290170946102,10,0.35566018521785736,0.3084668036550283,0.2437416269910874,10
7,AttDs,pretrained,train,8,0.9579862467944622,0.9583025895059109,0.0019140980255307326,10,0.3516110926866531,0.30495656654238695,0.23901482874384394,10
8,AttDs,pretrained,train,9,0.958561398088932,0.9578184764832258,0.006180956499408238,10,0.35699078440666193,0.3112367536872625,0.24872631056092223,10
9,AttDs,pretrained,train,10,0.9604931753128767,0.958739910647273,0.004257710162447584,10,0.34528641402721405,0.30686866864562035,0.24406338504502148,10
10,AttDs,pretrained,train,11,0.9597121588885784,0.9591959331184625,0.0040473853705703736,10,0.3457829356193542,0.303538279235363,0.24086333343033117,10
11,AttDs,pretrained,train,12,0.9622910171747208,0.960663677379489,0.0032507247136815895,10,0.3558543473482132,0.30495333932340146,0.2418471186354013,10
12,AttDs,pretrained,train,13,0.9602322764694691,0.9598691154271364,0.003733274345851624,10,0.34369079768657684,0.3057952657341957,0.2435406567701729,10
13,AttDs,pretrained,train,14,0.9609724227339029,0.9600915316492319,0.002637261406246426,10,0.3372277468442917,0.2973900452256203,0.23459403506395193,10
14,AttDs,pretrained,train,15,0.9622937887907028,0.9617305655032397,0.00358867891017387,10,0.3279270678758621,0.29586241357028487,0.23757748816859414,10
15,AttDs,pretrained,train,16,0.9630924165248871,0.9607340887188911,0.004585699413655963,10,0.3403993397951126,0.3011571504175663,0.24163391716092555,10
