,Epoch,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
18047,18,DenseNet,non-pretrained,train,02,0.9560841396450998,0.0477825291454792
18073,19,DenseNet,non-pretrained,train,02,0.954331785440445,0.0494142733514308
18099,20,DenseNet,non-pretrained,train,02,0.9508521035313607,0.0531585365533828
18125,21,DenseNet,non-pretrained,train,02,0.9494308084249496,0.0546389855444431
18151,22,DenseNet,non-pretrained,train,02,0.9519631750881672,0.0519317276775836
18177,23,DenseNet,non-pretrained,train,02,0.9540609233081341,0.0499017164111137
18203,24,DenseNet,non-pretrained,train,02,0.9524232223629951,0.051544364541769
18229,25,DenseNet,non-pretrained,train,02,0.9559602215886116,0.0477743558585643
18255,26,DenseNet,non-pretrained,train,02,0.9503910467028618,0.053294364362955
18281,27,DenseNet,non-pretrained,train,02,0.9508955515921116,0.0527682602405548
18307,28,DenseNet,non-pretrained,train,02,0.9536173939704895,0.0498005114495754
18333,29,DenseNet,non-pretrained,train,02,0.9509827010333539,0.0524357669055461
18359,30,DenseNet,non-pretrained,train,02,0.951341949403286,0.0522014312446117
18385,1,DenseNet,non-pretrained,train,03,0.8814638778567315,0.1398338675498962
18411,2,DenseNet,non-pretrained,train,03,0.9250083565711976,0.0825913026928901
18437,3,DenseNet,non-pretrained,train,03,0.9456814825534821,0.0608808100223541
18463,4,DenseNet,non-pretrained,train,03,0.942802231758833,0.0626660212874412
18489,5,DenseNet,non-pretrained,train,03,0.9434184916317463,0.0610686801373958
18515,6,DenseNet,non-pretrained,train,03,0.9415590092539788,0.0630183070898056
18541,7,DenseNet,non-pretrained,train,03,0.9486279897391797,0.056226409971714
18567,8,DenseNet,non-pretrained,train,03,0.9495270736515522,0.0548037588596344
18593,9,DenseNet,non-pretrained,train,03,0.9503835178911686,0.0539281629025936
18619,10,DenseNet,non-pretrained,train,03,0.9433524869382381,0.0607547014951705
18645,11,DenseNet,non-pretrained,train,03,0.9525284543633461,0.051583245396614
18671,12,DenseNet,non-pretrained,train,03,0.9523250795900822,0.0518058761954307
18697,13,DenseNet,non-pretrained,train,03,0.9519145712256432,0.0527165494859218
18723,14,DenseNet,non-pretrained,train,03,0.9532177150249482,0.0508728399872779
18749,15,DenseNet,non-pretrained,train,03,0.9483925066888333,0.0557619109749794
18775,16,DenseNet,non-pretrained,train,03,0.954930629581213,0.0490194335579872
18801,17,DenseNet,non-pretrained,train,03,0.9499316103756428,0.0536549426615238
18827,18,DenseNet,non-pretrained,train,03,0.9562650062143803,0.047619093209505
18853,19,DenseNet,non-pretrained,train,03,0.952229455113411,0.051364280283451
18879,20,DenseNet,non-pretrained,train,03,0.9556480795145035,0.0486350320279598
18905,21,DenseNet,non-pretrained,train,03,0.9412383958697319,0.0623297579586505
18931,22,DenseNet,non-pretrained,train,03,0.9522721245884896,0.0516083873808383
18957,23,DenseNet,non-pretrained,train,03,0.9493471644818783,0.054078534245491
18983,24,DenseNet,non-pretrained,train,03,0.9519263580441475,0.0518252477049827
19009,25,DenseNet,non-pretrained,train,03,0.9563167914748192,0.0473752319812774
19035,26,DenseNet,non-pretrained,train,03,0.9525153674185276,0.0511211119592189
19061,27,DenseNet,non-pretrained,train,03,0.9538533128798008,0.0498159416019916
19087,28,DenseNet,non-pretrained,train,03,0.9530899487435818,0.0504341758787632
19113,29,DenseNet,non-pretrained,train,03,0.9416361190378666,0.0616085976362228
19139,30,DenseNet,non-pretrained,train,03,0.9548536613583565,0.0487374663352966
19165,1,DenseNet,non-pretrained,train,04,0.8754440248012543,0.4800112247467041
19191,2,DenseNet,non-pretrained,train,04,0.9270988032221795,0.4251062572002411
19217,3,DenseNet,non-pretrained,train,04,0.9351714700460434,0.424197107553482
19243,4,DenseNet,non-pretrained,train,04,0.9378560073673726,0.4008060097694397
19269,5,DenseNet,non-pretrained,train,04,0.9345578551292419,0.4366487860679626
19295,6,DenseNet,non-pretrained,train,04,0.9416102655231953,0.3922933340072632
19321,7,DenseNet,non-pretrained,train,04,0.9461494125425816,0.415886253118515
19347,8,DenseNet,non-pretrained,train,04,0.9517785236239434,0.3898017108440399
19373,9,DenseNet,non-pretrained,train,04,0.9332487285137177,0.4294174015522003
19399,10,DenseNet,non-pretrained,train,04,0.9449544213712215,0.3979134559631347
19425,11,DenseNet,non-pretrained,train,04,0.9505958035588264,0.3936511874198913
19451,12,DenseNet,non-pretrained,train,04,0.9500753395259381,0.4000621438026428
19477,13,DenseNet,non-pretrained,train,04,0.9477522559463978,0.3981156945228576
19503,14,DenseNet,non-pretrained,train,04,0.9475304484367371,0.3841721415519714
19529,15,DenseNet,non-pretrained,train,04,0.9508737660944462,0.3933224380016327
19555,16,DenseNet,non-pretrained,train,04,0.9486202895641327,0.394004613161087
19581,17,DenseNet,non-pretrained,train,04,0.9524390622973443,0.3792664408683777
19607,18,DenseNet,non-pretrained,train,04,0.950400348752737,0.3879640996456146
19633,19,DenseNet,non-pretrained,train,04,0.9513115510344506,0.4054482281208038
19659,20,DenseNet,non-pretrained,train,04,0.9465347416698933,0.3980085253715515
19685,21,DenseNet,non-pretrained,train,04,0.9569845423102379,0.3927840292453766
19711,22,DenseNet,non-pretrained,train,04,0.9504026994109154,0.3902951180934906
19737,23,DenseNet,non-pretrained,train,04,0.9473182670772076,0.3902694880962372
19763,24,DenseNet,non-pretrained,train,04,0.9523535557091237,0.382274329662323
19789,25,DenseNet,non-pretrained,train,04,0.9528311602771283,0.3935985565185547
19815,26,DenseNet,non-pretrained,train,04,0.9462675452232361,0.4050399363040924
19841,27,DenseNet,non-pretrained,train,04,0.9431357495486737,0.4259020090103149
19867,28,DenseNet,non-pretrained,train,04,0.9562581144273282,0.3917675018310547
19893,29,DenseNet,non-pretrained,train,04,0.9570474773645401,0.3885920345783233
19919,30,DenseNet,non-pretrained,train,04,0.9472478367388248,0.4124989807605743
19945,1,DenseNet,non-pretrained,train,05,0.8821118921041489,0.2971609234809875
19971,2,DenseNet,non-pretrained,train,05,0.9214396923780442,0.2339913249015808
19997,3,DenseNet,non-pretrained,train,05,0.9260644018650055,0.221504658460617
20023,4,DenseNet,non-pretrained,train,05,0.9389510490000248,0.2082398533821106
20049,5,DenseNet,non-pretrained,train,05,0.9465528689324856,0.1994925737380981
20075,6,DenseNet,non-pretrained,train,05,0.9454522021114827,0.1989654898643493
20101,7,DenseNet,non-pretrained,train,05,0.9392784126102925,0.2037298828363418
20127,8,DenseNet,non-pretrained,train,05,0.9410097040235997,0.2009629756212234
20153,9,DenseNet,non-pretrained,train,05,0.9472935609519482,0.1955684721469879
20179,10,DenseNet,non-pretrained,train,05,0.9469675719738007,0.1961869299411773
20205,11,DenseNet,non-pretrained,train,05,0.948148287832737,0.1943549662828445
20231,12,DenseNet,non-pretrained,train,05,0.944323305040598,0.1971062123775482
20257,13,DenseNet,non-pretrained,train,05,0.9470505230128766,0.1947130262851715
20283,14,DenseNet,non-pretrained,train,05,0.9426796585321428,0.1983059495687484
20309,15,DenseNet,non-pretrained,train,05,0.9555569626390934,0.1878553181886673
20335,16,DenseNet,non-pretrained,train,05,0.9490590505301953,0.1926284581422805
20361,17,DenseNet,non-pretrained,train,05,0.9482274875044823,0.1922696530818939
20387,18,DenseNet,non-pretrained,train,05,0.945719201117754,0.1947527229785919
20413,19,DenseNet,non-pretrained,train,05,0.9504157826304436,0.1910688132047653
20439,20,DenseNet,non-pretrained,train,05,0.948304045945406,0.1922508180141449
20465,21,DenseNet,non-pretrained,train,05,0.9463948197662831,0.1938446015119552
20491,22,DenseNet,non-pretrained,train,05,0.9488921724259854,0.1917415261268615
20517,23,DenseNet,non-pretrained,train,05,0.950117476284504,0.1903713345527649
20543,24,DenseNet,non-pretrained,train,05,0.9536453410983086,0.1875299215316772
20569,25,DenseNet,non-pretrained,train,05,0.9523150660097599,0.1885620951652526
20595,26,DenseNet,non-pretrained,train,05,0.9470364563167096,0.1930905878543853
20621,27,DenseNet,non-pretrained,train,05,0.9493158012628556,0.1907821297645568
20647,28,DenseNet,non-pretrained,train,05,0.9464655853807927,0.1940287947654724
20673,29,DenseNet,non-pretrained,train,05,0.9405666999518872,0.1981245577335357
20699,30,DenseNet,non-pretrained,train,05,0.9413506127893925,0.1970600187778473
20725,1,DenseNet,non-pretrained,train,06,0.8758250176906586,0.3208958506584167
20751,2,DenseNet,non-pretrained,train,06,0.9108711034059525,0.2618402540683746
20777,3,DenseNet,non-pretrained,train,06,0.937188409268856,0.2358410805463791
20803,4,DenseNet,non-pretrained,train,06,0.9338489770889283,0.2354517430067062
20829,5,DenseNet,non-pretrained,train,06,0.9342759475111962,0.2332767844200134
20855,6,DenseNet,non-pretrained,train,06,0.940616063773632,0.2272038459777832
20881,7,DenseNet,non-pretrained,train,06,0.9370713531970978,0.2295305877923965
20907,8,DenseNet,non-pretrained,train,06,0.9464969076216221,0.2213545739650726
20933,9,DenseNet,non-pretrained,train,06,0.9483951702713967,0.219130203127861
20959,10,DenseNet,non-pretrained,train,06,0.9408957734704018,0.2252405732870102
20985,11,DenseNet,non-pretrained,train,06,0.9462211765348912,0.2213193327188491
21011,12,DenseNet,non-pretrained,train,06,0.94023522362113,0.2244254201650619
21037,13,DenseNet,non-pretrained,train,06,0.9493196420371532,0.2171656787395477
21063,14,DenseNet,non-pretrained,train,06,0.9469547681510448,0.2195086479187011
21089,15,DenseNet,non-pretrained,train,06,0.9495669640600682,0.216882437467575
21115,16,DenseNet,non-pretrained,train,06,0.9518153332173825,0.215056836605072
21141,17,DenseNet,non-pretrained,train,06,0.9395287558436394,0.2247557491064071
21167,18,DenseNet,non-pretrained,train,06,0.9461303427815438,0.219372883439064
21193,19,DenseNet,non-pretrained,train,06,0.9502726346254349,0.2160089761018753
21219,20,DenseNet,non-pretrained,train,06,0.9454969726502896,0.2194461375474929
21245,21,DenseNet,non-pretrained,train,06,0.9542028680443764,0.2130061686038971
21271,22,DenseNet,non-pretrained,train,06,0.9517725259065629,0.2139869183301925
21297,23,DenseNet,non-pretrained,train,06,0.9471469633281231,0.2182167321443557
21323,24,DenseNet,non-pretrained,train,06,0.9480867646634579,0.2167573869228363
21349,25,DenseNet,non-pretrained,train,06,0.9340692088007927,0.2271872013807296
21375,26,DenseNet,non-pretrained,train,06,0.9484154358506203,0.2165740132331848
21401,27,DenseNet,non-pretrained,train,06,0.9469318240880967,0.2183034420013427
21427,28,DenseNet,non-pretrained,train,06,0.9530682936310769,0.2127534449100494
21453,29,DenseNet,non-pretrained,train,06,0.955598134547472,0.2108500301837921
21479,30,DenseNet,non-pretrained,train,06,0.9512849263846875,0.2142711877822876
21505,1,DenseNet,non-pretrained,train,07,0.8635958135128022,0.1568396240472793
21531,2,DenseNet,non-pretrained,train,07,0.922078125178814,0.0845476761460304
21557,3,DenseNet,non-pretrained,train,07,0.9408167526125908,0.0651652812957763
21583,4,DenseNet,non-pretrained,train,07,0.9440655782818795,0.0611118897795677
21609,5,DenseNet,non-pretrained,train,07,0.9369382783770562,0.0674220323562622
21635,6,DenseNet,non-pretrained,train,07,0.9464826323091984,0.058069746941328
21661,7,DenseNet,non-pretrained,train,07,0.9369193017482758,0.067333348095417
21687,8,DenseNet,non-pretrained,train,07,0.9500969015061856,0.0542738698422908
21713,9,DenseNet,non-pretrained,train,07,0.9410264417529107,0.063212901353836
21739,10,DenseNet,non-pretrained,train,07,0.9481078423559666,0.0560338795185089
21765,11,DenseNet,non-pretrained,train,07,0.9483987912535667,0.055318146944046
21791,12,DenseNet,non-pretrained,train,07,0.9477902464568615,0.0563123673200607
21817,13,DenseNet,non-pretrained,train,07,0.9452544189989567,0.0589687898755073
21843,14,DenseNet,non-pretrained,train,07,0.9506664872169495,0.0532618947327137
21869,15,DenseNet,non-pretrained,train,07,0.9482517652213573,0.055656187236309
21895,16,DenseNet,non-pretrained,train,07,0.9543096721172333,0.0497074984014034
21921,17,DenseNet,non-pretrained,train,07,0.9515493288636208,0.052268598228693
21947,18,DenseNet,non-pretrained,train,07,0.9511592723429203,0.0529453307390213
21973,19,DenseNet,non-pretrained,train,07,0.9527042098343373,0.0511842221021652
21999,20,DenseNet,non-pretrained,train,07,0.952819935977459,0.0509684309363365
22025,21,DenseNet,non-pretrained,train,07,0.9470343291759491,0.0563903674483299
22051,22,DenseNet,non-pretrained,train,07,0.9479755982756615,0.0554682724177837
22077,23,DenseNet,non-pretrained,train,07,0.9547889642417431,0.0491307489573955
22103,24,DenseNet,non-pretrained,train,07,0.9517537318170071,0.0520355589687824
22129,25,DenseNet,non-pretrained,train,07,0.9523616395890713,0.0511158592998981
22155,26,DenseNet,non-pretrained,train,07,0.951990943402052,0.0518207997083663
22181,27,DenseNet,non-pretrained,train,07,0.9477686025202275,0.0554999485611915
22207,28,DenseNet,non-pretrained,train,07,0.9545843936502934,0.0491042472422122
22233,29,DenseNet,non-pretrained,train,07,0.9569906406104565,0.0463985837996006
22259,30,DenseNet,non-pretrained,train,07,0.947628453373909,0.0558990165591239
22285,1,DenseNet,non-pretrained,train,08,0.8580753952264786,0.1676688641309738
22311,2,DenseNet,non-pretrained,train,08,0.9162268787622452,0.0914239436388015
22337,3,DenseNet,non-pretrained,train,08,0.9453441612422467,0.0599664375185966
22363,4,DenseNet,non-pretrained,train,08,0.9436586536467076,0.0609505213797092
22389,5,DenseNet,non-pretrained,train,08,0.9487777501344681,0.0562066175043582
22415,6,DenseNet,non-pretrained,train,08,0.9478736631572247,0.0563424006104469
22441,7,DenseNet,non-pretrained,train,08,0.9487475976347924,0.0556338429450988
22467,8,DenseNet,non-pretrained,train,08,0.9520635940134526,0.0520427152514457
22493,9,DenseNet,non-pretrained,train,08,0.9477761611342431,0.0563322231173515
22519,10,DenseNet,non-pretrained,train,08,0.9449064210057259,0.0589199177920818
22545,11,DenseNet,non-pretrained,train,08,0.949214655905962,0.0546434670686721
22571,12,DenseNet,non-pretrained,train,08,0.9529914744198323,0.0509273596107959
22597,13,DenseNet,non-pretrained,train,08,0.95133426040411,0.052515298128128
22623,14,DenseNet,non-pretrained,train,08,0.9541481323540211,0.0493874438107013
22649,15,DenseNet,non-pretrained,train,08,0.9575282186269761,0.0460252836346626
22675,16,DenseNet,non-pretrained,train,08,0.9553239047527314,0.0480656698346138
22701,17,DenseNet,non-pretrained,train,08,0.9558533281087876,0.0475607961416244
22727,18,DenseNet,non-pretrained,train,08,0.9566281475126744,0.0466094762086868
22753,19,DenseNet,non-pretrained,train,08,0.9519777111709118,0.0514946170151233
22779,20,DenseNet,non-pretrained,train,08,0.9521010033786297,0.0513551905751228
22805,21,DenseNet,non-pretrained,train,08,0.9600151963531971,0.0437115728855133
22831,22,DenseNet,non-pretrained,train,08,0.9549706093966961,0.0486125200986862
22857,23,DenseNet,non-pretrained,train,08,0.9574655778706074,0.0458850003778934
22883,24,DenseNet,non-pretrained,train,08,0.9552361257374287,0.0481606498360633
22909,25,DenseNet,non-pretrained,train,08,0.9522527754306794,0.0508905574679374
22935,26,DenseNet,non-pretrained,train,08,0.9535845778882504,0.0498840436339378
22961,27,DenseNet,non-pretrained,train,08,0.960312593728304,0.0433586873114109
22987,28,DenseNet,non-pretrained,train,08,0.951367624104023,0.0518897287547588
23013,29,DenseNet,non-pretrained,train,08,0.9531187526881695,0.0501137189567089
23039,30,DenseNet,non-pretrained,train,08,0.9522386640310287,0.0509216003119945
23065,1,DenseNet,non-pretrained,train,09,0.9003239497542382,0.5367705225944519
23091,2,DenseNet,non-pretrained,train,09,0.9328240603208542,0.5185625553131104
23117,3,DenseNet,non-pretrained,train,09,0.9373565316200257,0.5063092708587646
23143,4,DenseNet,non-pretrained,train,09,0.9247029125690461,0.529211163520813
23169,5,DenseNet,non-pretrained,train,09,0.945180993527174,0.5174753665924072
23195,6,DenseNet,non-pretrained,train,09,0.9442351646721364,0.5027976036071777
23221,7,DenseNet,non-pretrained,train,09,0.9436580576002598,0.4861767888069153
23247,8,DenseNet,non-pretrained,train,09,0.9397295080125332,0.4952713251113891
23273,9,DenseNet,non-pretrained,train,09,0.9506518542766572,0.4935557544231415
23299,10,DenseNet,non-pretrained,train,09,0.950300831347704,0.5080406665802002
23325,11,DenseNet,non-pretrained,train,09,0.9491636045277119,0.4963263869285583
23351,12,DenseNet,non-pretrained,train,09,0.9525862224400043,0.4703375697135925
23377,13,DenseNet,non-pretrained,train,09,0.9563796147704124,0.4853432178497314
23403,14,DenseNet,non-pretrained,train,09,0.954758308827877,0.4822816550731659
23429,15,DenseNet,non-pretrained,train,09,0.9535667598247529,0.4876291155815124
23455,16,DenseNet,non-pretrained,train,09,0.9525015279650689,0.4819540083408355
23481,17,DenseNet,non-pretrained,train,09,0.9488264806568623,0.5124290585517883
23507,18,DenseNet,non-pretrained,train,09,0.9548703581094742,0.4745095670223236
23533,19,DenseNet,non-pretrained,train,09,0.9379114769399167,0.5093546509742737
23559,20,DenseNet,non-pretrained,train,09,0.950209952890873,0.4977351725101471
23585,21,DenseNet,non-pretrained,train,09,0.952555973082781,0.4982466399669647
23611,22,DenseNet,non-pretrained,train,09,0.9488441534340382,0.505725085735321
23637,23,DenseNet,non-pretrained,train,09,0.9497006088495255,0.5070033669471741
23663,24,DenseNet,non-pretrained,train,09,0.9593746066093445,0.4772552251815796
23689,25,DenseNet,non-pretrained,train,09,0.9510814361274244,0.4674078524112701
23715,26,DenseNet,non-pretrained,train,09,0.9513575471937658,0.4923008978366852
23741,27,DenseNet,non-pretrained,train,09,0.9572353661060334,0.4575894176959991
23767,28,DenseNet,non-pretrained,train,09,0.956866703927517,0.4806367456912994
23793,29,DenseNet,non-pretrained,train,09,0.9561622515320778,0.4799695611000061
23819,30,DenseNet,non-pretrained,train,09,0.9496867135167122,0.5069423913955688
23845,1,DenseNet,non-pretrained,train,10,0.8693973124027253,0.1442856937646865
23871,2,DenseNet,non-pretrained,train,10,0.9255959987640381,0.0810587406158447
23897,3,DenseNet,non-pretrained,train,10,0.9333278834819794,0.0725171938538551
23923,4,DenseNet,non-pretrained,train,10,0.9408698119223118,0.0638075768947601
23949,5,DenseNet,non-pretrained,train,10,0.9488659016788006,0.0557958222925663
23975,6,DenseNet,non-pretrained,train,10,0.9458288624882699,0.0585689544677734
24001,7,DenseNet,non-pretrained,train,10,0.9441754184663296,0.0598785057663917
24027,8,DenseNet,non-pretrained,train,10,0.9492224715650082,0.0546329282224178
24053,9,DenseNet,non-pretrained,train,10,0.9440185017883778,0.0598720051348209
24079,10,DenseNet,non-pretrained,train,10,0.9526021704077721,0.0514187701046466
24105,11,DenseNet,non-pretrained,train,10,0.9519697576761246,0.0519129112362861
24131,12,DenseNet,non-pretrained,train,10,0.9589892774820328,0.0449918843805789
24157,13,DenseNet,non-pretrained,train,10,0.9580488540232182,0.0457242392003536
24183,14,DenseNet,non-pretrained,train,10,0.9541730806231499,0.0495059303939342
24209,15,DenseNet,non-pretrained,train,10,0.9503367133438588,0.0534035116434097
24235,16,DenseNet,non-pretrained,train,10,0.9486560747027398,0.0548456273972988
24261,17,DenseNet,non-pretrained,train,10,0.9549091719090939,0.0488546192646026
24287,18,DenseNet,non-pretrained,train,10,0.952900368720293,0.0504640862345695
24313,19,DenseNet,non-pretrained,train,10,0.9522222317755223,0.0512060187757015
24339,20,DenseNet,non-pretrained,train,10,0.948077991604805,0.0551438070833683
24365,21,DenseNet,non-pretrained,train,10,0.9575517922639847,0.0458800494670867
24391,22,DenseNet,non-pretrained,train,10,0.9448508881032467,0.0585320740938186
24417,23,DenseNet,non-pretrained,train,10,0.9507603272795678,0.0523559115827083
24443,24,DenseNet,non-pretrained,train,10,0.95228760689497,0.0512143298983573
24469,25,DenseNet,non-pretrained,train,10,0.9539211578667164,0.0496209301054477
24495,26,DenseNet,non-pretrained,train,10,0.955687914043665,0.0477929413318634
24521,27,DenseNet,non-pretrained,train,10,0.9536818340420723,0.0497097894549369
24547,28,DenseNet,non-pretrained,train,10,0.9537138566374779,0.0498653687536716
24573,29,DenseNet,non-pretrained,train,10,0.9519910030066967,0.0512670390307903
24599,30,DenseNet,non-pretrained,train,10,0.957483358681202,0.045858196914196
24600,1,DenseNet,non-pretrained,validation,01,2.7120113372802734e-05,0.4359284341335296
24601,2,DenseNet,non-pretrained,validation,01,0.9174003526568413,0.3621727228164673
24602,3,DenseNet,non-pretrained,validation,01,0.9360003992915154,0.3383077681064605
24603,4,DenseNet,non-pretrained,validation,01,0.941429853439331,0.3300887644290924
24604,5,DenseNet,non-pretrained,validation,01,0.9366451129317284,0.3308531939983368
24605,6,DenseNet,non-pretrained,validation,01,0.939980186522007,0.325801819562912
24606,7,DenseNet,non-pretrained,validation,01,0.9438904859125615,0.3221122622489929
24607,8,DenseNet,non-pretrained,validation,01,0.9438986703753472,0.3204694986343384
24608,9,DenseNet,non-pretrained,validation,01,0.9441678486764431,0.3196126520633697
24609,10,DenseNet,non-pretrained,validation,01,0.9439929276704789,0.3196743428707123
24610,11,DenseNet,non-pretrained,validation,01,0.9469262212514878,0.3167924880981445
24611,12,DenseNet,non-pretrained,validation,01,0.9456306733191014,0.3169752657413482
24612,13,DenseNet,non-pretrained,validation,01,0.9491557963192463,0.3150154948234558
24613,14,DenseNet,non-pretrained,validation,01,0.9466344974935055,0.3155421614646911
24614,15,DenseNet,non-pretrained,validation,01,0.9464282542467118,0.3154266774654388
24615,16,DenseNet,non-pretrained,validation,01,0.9483851008117199,0.314050018787384
24616,17,DenseNet,non-pretrained,validation,01,0.9443341568112374,0.3161953389644623
24617,18,DenseNet,non-pretrained,validation,01,0.9477517195045948,0.3141551911830902
24618,19,DenseNet,non-pretrained,validation,01,0.9472343437373639,0.3140315115451813
24619,20,DenseNet,non-pretrained,validation,01,0.94740753993392,0.313957005739212
24620,21,DenseNet,non-pretrained,validation,01,0.9483661986887455,0.3135020434856415
24621,22,DenseNet,non-pretrained,validation,01,0.9479552656412125,0.3134371042251587
24622,23,DenseNet,non-pretrained,validation,01,0.9462572745978833,0.3141071200370788
24623,24,DenseNet,non-pretrained,validation,01,0.9478920958936214,0.3129095435142517
24624,25,DenseNet,non-pretrained,validation,01,0.9473579488694668,0.3133969306945801
24625,26,DenseNet,non-pretrained,validation,01,0.9483230113983155,0.3128498792648315
24626,27,DenseNet,non-pretrained,validation,01,0.9473150670528412,0.3133273422718048
24627,28,DenseNet,non-pretrained,validation,01,0.9483684524893761,0.3120985329151153
24628,29,DenseNet,non-pretrained,validation,01,0.9483599252998829,0.3127331435680389
24629,30,DenseNet,non-pretrained,validation,01,0.9464406557381154,0.3130173683166504
24630,1,DenseNet,non-pretrained,validation,02,0.793964073061943,0.3934807777404785
24631,2,DenseNet,non-pretrained,validation,02,0.9315861240029335,0.0786461681127548
24632,3,DenseNet,non-pretrained,validation,02,0.9436979964375496,0.0631044507026672
24633,4,DenseNet,non-pretrained,validation,02,0.9440267570316792,0.0616633296012878
24634,5,DenseNet,non-pretrained,validation,02,0.9457716383039952,0.0593373067677021
24635,6,DenseNet,non-pretrained,validation,02,0.9448508471250535,0.0600287280976772
24636,7,DenseNet,non-pretrained,validation,02,0.9477399662137032,0.0569351203739643
24637,8,DenseNet,non-pretrained,validation,02,0.9505841173231602,0.0539445132017135
24638,9,DenseNet,non-pretrained,validation,02,0.9510735236108304,0.0532006621360778
24639,10,DenseNet,non-pretrained,validation,02,0.9513281807303429,0.052981074899435
24640,11,DenseNet,non-pretrained,validation,02,0.9491402506828309,0.0550894364714622
24641,12,DenseNet,non-pretrained,validation,02,0.9501140899956227,0.054099190980196
24642,13,DenseNet,non-pretrained,validation,02,0.9500750564038754,0.0540939792990684
24643,14,DenseNet,non-pretrained,validation,02,0.9513679072260857,0.052615325897932
24644,15,DenseNet,non-pretrained,validation,02,0.9516290165483952,0.0523692853748798
24645,16,DenseNet,non-pretrained,validation,02,0.9469307139515877,0.0568362399935722
24646,17,DenseNet,non-pretrained,validation,02,0.9526118487119675,0.0513677522540092
