Wall time,Step,Value
1650343191.3056931,64,0.7741482257843018
1650343204.4594162,128,0.7714141607284546
1650343219.373993,192,0.7795200943946838
1650343231.428589,256,0.7636181116104126
1650343247.9314814,320,0.7663649320602417
1650343263.0631895,384,0.7463167905807495
1650343277.6149864,448,0.7626491189002991
1650343292.2559996,512,0.7508594989776611
1650343307.3753283,576,0.7345237135887146
1650343321.141587,640,0.7448582649230957
1650343335.344037,704,0.7496528625488281
1650343348.08595,768,0.7329510450363159
1650343361.17342,832,0.7375887036323547
1650343375.382825,896,0.7138673663139343
1650343388.87842,960,0.7005493640899658
1650343403.009635,1024,0.6782709360122681
1650343415.1302924,1088,0.6717417240142822
1650343429.9860935,1152,0.6424751281738281
1650343443.715663,1216,0.6168928742408752
1650343457.421629,1280,0.6002255082130432
1650343471.2722797,1344,0.5715889930725098
1650343483.8823388,1408,0.543347179889679
1650343498.7640665,1472,0.5067530274391174
1650343513.46926,1536,0.48793986439704895
1650343528.3264818,1600,0.4575287103652954
1650343537.360079,1631,0.4617770314216614
1650343591.607539,1663,0.4636632204055786
1650343603.4817615,1727,0.44297897815704346
1650343618.384401,1791,0.44527745246887207
1650343631.3193598,1855,0.4406009018421173
1650343643.2992077,1919,0.4052322208881378
1650343653.9355009,1983,0.3987642228603363
1650343665.1434035,2047,0.38700783252716064
1650343680.2038045,2111,0.386732816696167
1650343693.1501422,2175,0.3888426721096039
1650343705.6643276,2239,0.3725605607032776
1650343718.293073,2303,0.3779428005218506
1650343732.87188,2367,0.38204360008239746
1650343745.3037477,2431,0.36738473176956177
1650343756.481133,2495,0.36116141080856323
1650343769.6983123,2559,0.3616082966327667
1650343782.3511274,2623,0.35545462369918823
1650343796.9638736,2687,0.3552992045879364
1650343808.4958546,2751,0.360645592212677
1650343822.2923117,2815,0.358659565448761
1650343838.677659,2879,0.36217182874679565
1650343851.4428132,2943,0.34892404079437256
1650343865.0862107,3007,0.35048234462738037
1650343875.7230728,3071,0.34748390316963196
1650343890.5804245,3135,0.34987765550613403
1650343904.1036642,3199,0.3505166172981262
1650343918.1386535,3262,0.34880393743515015
1650343975.7774606,3326,0.3472927212715149
1650343988.5122874,3390,0.33276495337486267
1650344003.3430524,3454,0.3412742018699646
1650344015.024158,3518,0.3422859013080597
1650344028.3962078,3582,0.33771243691444397
1650344042.5911136,3646,0.33451634645462036
1650344057.0681462,3710,0.33999285101890564
1650344071.3952785,3774,0.33955293893814087
1650344083.4976475,3838,0.33936288952827454
1650344096.9388242,3902,0.33488667011260986
1650344110.8470159,3966,0.3386669158935547
1650344125.9675803,4030,0.33512645959854126
1650344138.0038736,4094,0.3321339190006256
1650344153.226073,4158,0.33134618401527405
1650344165.4559627,4222,0.33112382888793945
1650344178.083034,4286,0.3296698033809662
1650344190.831519,4350,0.33139926195144653
1650344204.6077302,4414,0.3373286724090576
1650344218.1632264,4478,0.33468353748321533
1650344231.3705947,4542,0.3340952694416046
1650344243.0419152,4606,0.3296034634113312
1650344255.091597,4670,0.33268842101097107
1650344268.0871203,4734,0.3250685930252075
1650344281.9900653,4798,0.33079302310943604
1650344294.0018623,4862,0.3318369388580322
1650344300.0329807,4893,0.3314359486103058
1650344353.507221,4925,0.32481664419174194
1650344366.7718441,4989,0.3251442313194275
1650344379.1489644,5053,0.3313360810279846
1650344392.950395,5117,0.3238051235675812
1650344405.710259,5181,0.3258812725543976
1650344418.2971132,5245,0.32392823696136475
1650344433.0798247,5309,0.32656461000442505
1650344444.032128,5373,0.32307520508766174
1650344457.1186364,5437,0.3207862377166748
1650344470.1120427,5501,0.3237174451351166
1650344483.6649,5565,0.32055526971817017
1650344493.3457801,5629,0.32468801736831665
1650344506.457282,5693,0.3203851282596588
1650344519.9063852,5757,0.31957516074180603
1650344534.6463752,5821,0.31766048073768616
1650344547.548271,5885,0.3232978284358978
1650344560.8959858,5949,0.32468363642692566
1650344572.6763859,6013,0.31898438930511475
1650344585.4112797,6077,0.32549694180488586
1650344599.6777954,6141,0.3200663626194
1650344613.4929502,6205,0.3205300569534302
1650344626.3827233,6269,0.31840604543685913
1650344639.1066196,6333,0.3248840868473053
1650344652.1044014,6397,0.31704115867614746
1650344667.7267823,6461,0.32116901874542236
1650344680.4556336,6524,0.3201788365840912
1650344735.593536,6588,0.3186092972755432
1650344745.9329643,6652,0.3161076605319977
1650344758.4951656,6716,0.3138444721698761
1650344771.977658,6780,0.3111923336982727
1650344785.0890958,6844,0.3154408633708954
1650344798.6584105,6908,0.3226022720336914
1650344811.9741914,6972,0.3157913386821747
1650344825.6906352,7036,0.31641778349876404
1650344838.786229,7100,0.3232586085796356
1650344851.6667166,7164,0.3148462176322937
1650344864.6652663,7228,0.31849944591522217
1650344880.8485396,7292,0.3189495801925659
1650344893.8517952,7356,0.3162326216697693
1650344906.0145373,7420,0.31238338351249695
