,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
1676,7356,AttDs,pretrained,train,03,0.9558720067143441,0.048635508865118
1677,7420,AttDs,pretrained,train,03,0.9581398256123066,0.0458894781768322
1678,7484,AttDs,pretrained,train,03,0.9585988074541092,0.0458154678344726
1679,7548,AttDs,pretrained,train,03,0.9585591182112694,0.0456089451909065
1680,7612,AttDs,pretrained,train,03,0.9582692719995975,0.0464822389185428
1681,7676,AttDs,pretrained,train,03,0.957972064614296,0.0458927378058433
1682,7740,AttDs,pretrained,train,03,0.9605845659971238,0.0440216697752475
1683,7804,AttDs,pretrained,train,03,0.9588065594434739,0.0451174080371856
1684,7868,AttDs,pretrained,train,03,0.9566787779331208,0.0481188558042049
1685,7932,AttDs,pretrained,train,03,0.9591900780797005,0.0452162809669971
1686,7996,AttDs,pretrained,train,03,0.9587595127522947,0.0455212816596031
1687,8060,AttDs,pretrained,train,03,0.9618865586817265,0.0424423068761825
1688,8124,AttDs,pretrained,train,03,0.9558967426419259,0.0482670590281486
1689,8155,AttDs,pretrained,train,03,0.9577419720590115,0.0459283180534839
1690,8187,AttDs,pretrained,train,03,0.9645215198397636,0.0392564609646797
1691,8251,AttDs,pretrained,train,03,0.9595197029411793,0.0448170602321624
1692,8315,AttDs,pretrained,train,03,0.958073802292347,0.0461714379489421
1693,8379,AttDs,pretrained,train,03,0.9597349539399147,0.0442773215472698
1694,8443,AttDs,pretrained,train,03,0.9573557823896409,0.0467850044369697
1695,8507,AttDs,pretrained,train,03,0.9570980779826642,0.0470132678747177
1696,8571,AttDs,pretrained,train,03,0.9590457193553448,0.0456325337290763
1697,8635,AttDs,pretrained,train,03,0.9582352451980114,0.0463444329798221
1698,8699,AttDs,pretrained,train,03,0.9602651670575142,0.0438517741858959
1699,8763,AttDs,pretrained,train,03,0.9600177854299546,0.0440154373645782
1700,8827,AttDs,pretrained,train,03,0.9574094638228416,0.0465907230973243
1701,8891,AttDs,pretrained,train,03,0.9653294160962105,0.0388045124709606
1702,8955,AttDs,pretrained,train,03,0.9585039876401426,0.0459158644080162
1703,9019,AttDs,pretrained,train,03,0.954639881849289,0.0492052659392356
1704,9083,AttDs,pretrained,train,03,0.9553344957530499,0.0485925674438476
1705,9147,AttDs,pretrained,train,03,0.9580305293202401,0.0462317466735839
1706,9211,AttDs,pretrained,train,03,0.9590146318078042,0.0450831018388271
1707,9275,AttDs,pretrained,train,03,0.957789570093155,0.0467451140284538
1708,9339,AttDs,pretrained,train,03,0.9547117799520493,0.0492543801665306
1709,9403,AttDs,pretrained,train,03,0.9626023955643177,0.0413537733256816
1710,9467,AttDs,pretrained,train,03,0.959606871008873,0.0446704924106597
1711,9531,AttDs,pretrained,train,03,0.9567482732236386,0.0471462607383728
1712,9595,AttDs,pretrained,train,03,0.9614116847515107,0.0426003970205783
1713,9659,AttDs,pretrained,train,03,0.956766877323389,0.0474193058907985
1714,9723,AttDs,pretrained,train,03,0.9572500996291637,0.047249000519514
1715,9786,AttDs,pretrained,train,03,0.9557918347418309,0.0480671972036361
1716,9850,AttDs,pretrained,train,03,0.95600750669837,0.0479848533868789
1717,9914,AttDs,pretrained,train,03,0.9611861035227776,0.0434439778327941
1718,9978,AttDs,pretrained,train,03,0.9609759189188481,0.0429549738764762
1719,10042,AttDs,pretrained,train,03,0.960796132683754,0.0432431101799011
1720,10106,AttDs,pretrained,train,03,0.962392132729292,0.0416179299354553
1721,10170,AttDs,pretrained,train,03,0.9605109430849553,0.0437003821134567
1722,10234,AttDs,pretrained,train,03,0.9569886326789856,0.0468475297093391
1723,10298,AttDs,pretrained,train,03,0.9625435844063759,0.0413682609796524
1724,10362,AttDs,pretrained,train,03,0.9567675776779652,0.0473679304122924
1725,10426,AttDs,pretrained,train,03,0.9576080217957497,0.0461930595338344
1726,10490,AttDs,pretrained,train,03,0.954585898667574,0.0495540052652359
1727,10554,AttDs,pretrained,train,03,0.9648219868540764,0.0391274280846118
1728,10618,AttDs,pretrained,train,03,0.9580460488796235,0.0459844022989273
1729,10682,AttDs,pretrained,train,03,0.9599927850067616,0.0437687970697879
1730,10746,AttDs,pretrained,train,03,0.9589727483689785,0.0451123118400573
1731,10810,AttDs,pretrained,train,03,0.9551344513893127,0.0488834679126739
1732,10874,AttDs,pretrained,train,03,0.9573267325758934,0.0464755408465862
1733,10938,AttDs,pretrained,train,03,0.9567900151014328,0.0471551045775413
1734,11002,AttDs,pretrained,train,03,0.9614659026265145,0.0422128960490226
1735,11066,AttDs,pretrained,train,03,0.956853460520506,0.047206413000822
1736,11130,AttDs,pretrained,train,03,0.9589812047779561,0.0452648401260376
1737,11194,AttDs,pretrained,train,03,0.9631381668150425,0.0410669185221195
1738,11258,AttDs,pretrained,train,03,0.957766566425562,0.0458188951015472
1739,11322,AttDs,pretrained,train,03,0.9557174593210221,0.048143271356821
1740,11386,AttDs,pretrained,train,03,0.958543211221695,0.0452664867043495
1741,11417,AttDs,pretrained,train,03,0.9596504606306553,0.0441627167165279
1742,11449,AttDs,pretrained,train,03,0.9611379764974118,0.0426382943987846
1743,11513,AttDs,pretrained,train,03,0.9605714939534665,0.0433511510491371
1744,11577,AttDs,pretrained,train,03,0.957741066813469,0.0456418953835964
1745,11641,AttDs,pretrained,train,03,0.9591827020049096,0.0447504669427871
1746,11705,AttDs,pretrained,train,03,0.960733100771904,0.0431914068758487
1747,11769,AttDs,pretrained,train,03,0.9589895121753216,0.0447906292974948
1748,11833,AttDs,pretrained,train,03,0.9617249146103859,0.0421567521989345
1749,11897,AttDs,pretrained,train,03,0.9562711715698243,0.047683261334896
1750,11961,AttDs,pretrained,train,03,0.9604146555066109,0.0435658171772956
1751,12025,AttDs,pretrained,train,03,0.959344431757927,0.0447411052882671
1752,12089,AttDs,pretrained,train,03,0.9625619649887085,0.0412440225481987
1753,12153,AttDs,pretrained,train,03,0.9587817639112473,0.0450288355350494
1754,12217,AttDs,pretrained,train,03,0.9622136875987053,0.0416036248207092
1755,12281,AttDs,pretrained,train,03,0.9592030346393586,0.0448346585035324
1756,12345,AttDs,pretrained,train,03,0.9605329409241677,0.0431787557899951
1757,12409,AttDs,pretrained,train,03,0.9582038223743439,0.0458186939358711
1758,12473,AttDs,pretrained,train,03,0.9584958776831627,0.0457459948956966
1759,12537,AttDs,pretrained,train,03,0.9563301801681519,0.0475542992353439
1760,12601,AttDs,pretrained,train,03,0.9601932689547539,0.0439932346343994
1761,12665,AttDs,pretrained,train,03,0.960900865495205,0.0429955050349235
1762,12729,AttDs,pretrained,train,03,0.9582391791045666,0.0461883693933486
1763,12793,AttDs,pretrained,train,03,0.962466236203909,0.0414081662893295
1764,12857,AttDs,pretrained,train,03,0.9575528204441071,0.0459770411252975
1765,12921,AttDs,pretrained,train,03,0.960884228348732,0.0429012477397918
1766,12985,AttDs,pretrained,train,03,0.960419062525034,0.0431816503405571
1767,13048,AttDs,pretrained,train,03,0.9582128748297692,0.0453207045793533
1768,13112,AttDs,pretrained,train,03,0.9606139920651913,0.0432337149977684
1769,13176,AttDs,pretrained,train,03,0.9612028039991856,0.0425345040857791
1770,13240,AttDs,pretrained,train,03,0.9599665701389313,0.044134147465229
1771,13304,AttDs,pretrained,train,03,0.9607902765274048,0.0431575775146484
1772,13368,AttDs,pretrained,train,03,0.9629885479807854,0.0407178066670894
1773,13432,AttDs,pretrained,train,03,0.957601472735405,0.0460607185959816
1774,13496,AttDs,pretrained,train,03,0.9616857171058655,0.0422719046473503
1775,13560,AttDs,pretrained,train,03,0.9619250483810902,0.0417339392006397
1776,13624,AttDs,pretrained,train,03,0.9600311368703843,0.044313084334135
1777,13688,AttDs,pretrained,train,03,0.9563493244349957,0.0474113076925277
1778,13752,AttDs,pretrained,train,03,0.9591281786561013,0.0445060841739177
1779,13816,AttDs,pretrained,train,03,0.9586743116378785,0.0449547320604324
1780,13880,AttDs,pretrained,train,03,0.9614551141858101,0.0423010736703872
1781,13944,AttDs,pretrained,train,03,0.9559781588613987,0.0477938540279865
1782,14008,AttDs,pretrained,train,03,0.9598726890981198,0.0436024591326713
1783,14072,AttDs,pretrained,train,03,0.9586892984807492,0.0451808236539363
1784,14136,AttDs,pretrained,train,03,0.9636582918465137,0.0399565920233726
1785,14200,AttDs,pretrained,train,03,0.9609745368361474,0.0427707210183143
1786,14264,AttDs,pretrained,train,03,0.960026077926159,0.0433808825910091
1787,14328,AttDs,pretrained,train,03,0.9570894911885262,0.0462875850498676
1788,14392,AttDs,pretrained,train,03,0.9585949257016182,0.0452837347984313
1789,14456,AttDs,pretrained,train,03,0.9629527553915977,0.0407167635858058
1790,14520,AttDs,pretrained,train,03,0.9608637094497681,0.0428195297718048
1791,14584,AttDs,pretrained,train,03,0.9579778350889683,0.0459803231060504
1792,14648,AttDs,pretrained,train,03,0.9612855091691018,0.0427420474588871
1793,14679,AttDs,pretrained,train,03,0.9612159207463264,0.0423684939742088
1794,14711,AttDs,pretrained,train,03,0.9586402289569378,0.0447418205440044
1795,14775,AttDs,pretrained,train,03,0.9596823491156102,0.0438375882804393
1796,14839,AttDs,pretrained,train,03,0.9604004845023156,0.0434428267180919
1797,14903,AttDs,pretrained,train,03,0.9583740830421448,0.0455071404576301
1798,14967,AttDs,pretrained,train,03,0.9581802003085614,0.0454706773161888
1799,15031,AttDs,pretrained,train,03,0.9595010727643967,0.0442350544035434
1800,15095,AttDs,pretrained,train,03,0.9611476659774781,0.0425362959504127
1801,15159,AttDs,pretrained,train,03,0.96343307569623,0.0402719788253307
1802,15223,AttDs,pretrained,train,03,0.9612779095768929,0.0424708202481269
1803,15287,AttDs,pretrained,train,03,0.9572480022907258,0.0463981106877327
1804,15351,AttDs,pretrained,train,03,0.9618065878748894,0.0417976006865501
1805,15415,AttDs,pretrained,train,03,0.9623450674116611,0.0414523594081401
1806,15479,AttDs,pretrained,train,03,0.962807521224022,0.0409312695264816
1807,15543,AttDs,pretrained,train,03,0.9605187848210335,0.0431933477520942
1808,15607,AttDs,pretrained,train,03,0.9586657583713531,0.0450048707425594
1809,15671,AttDs,pretrained,train,03,0.9602376744151115,0.0436431393027305
1810,15735,AttDs,pretrained,train,03,0.9593838527798653,0.0444412678480148
1811,15799,AttDs,pretrained,train,03,0.9575051441788675,0.0461020730435848
1812,15863,AttDs,pretrained,train,03,0.9608227871358395,0.0427559651434421
1813,15927,AttDs,pretrained,train,03,0.9611974731087685,0.042262066155672
1814,15991,AttDs,pretrained,train,03,0.9608319997787476,0.0427770353853702
1815,16055,AttDs,pretrained,train,03,0.9600499644875526,0.0439520478248596
1816,16119,AttDs,pretrained,train,03,0.9623566418886185,0.0412632673978805
1817,16183,AttDs,pretrained,train,03,0.9562155306339264,0.0473389774560928
1818,16247,AttDs,pretrained,train,03,0.9617225602269173,0.0420444943010807
1819,16310,AttDs,pretrained,train,03,0.95627523586154,0.0472030453383922
1820,16374,AttDs,pretrained,train,03,0.9580725654959679,0.045577622950077
1821,16438,AttDs,pretrained,train,03,0.961056537926197,0.0427739545702934
1822,16502,AttDs,pretrained,train,03,0.9648950807750226,0.0385423228144645
1823,16566,AttDs,pretrained,train,03,0.9573201835155488,0.0463144183158874
1824,16630,AttDs,pretrained,train,03,0.9635494202375412,0.0400062352418899
1825,16694,AttDs,pretrained,train,03,0.9582691788673401,0.0455120019614696
1826,16758,AttDs,pretrained,train,03,0.959213737398386,0.0444137416779994
1827,16822,AttDs,pretrained,train,03,0.963497206568718,0.0403496325016021
1828,16886,AttDs,pretrained,train,03,0.9613673314452172,0.0420501232147216
1829,16950,AttDs,pretrained,train,03,0.9631052687764168,0.0404685214161872
1830,17014,AttDs,pretrained,train,03,0.9603110626339912,0.0431245900690555
1831,17078,AttDs,pretrained,train,03,0.9613880924880505,0.0421883948147296
1832,17142,AttDs,pretrained,train,03,0.957543320953846,0.0460546351969242
1833,17206,AttDs,pretrained,train,03,0.9630286023020745,0.0403205379843711
1834,17270,AttDs,pretrained,train,03,0.9595530815422535,0.0443168058991432
1835,17334,AttDs,pretrained,train,03,0.9589935578405858,0.0446629300713539
1836,17398,AttDs,pretrained,train,03,0.9598575755953789,0.0438995584845542
1837,17462,AttDs,pretrained,train,03,0.9608012810349464,0.0430388338863849
1838,17526,AttDs,pretrained,train,03,0.9580144919455051,0.0456586964428424
1839,17590,AttDs,pretrained,train,03,0.958966813981533,0.0447874702513217
1840,17654,AttDs,pretrained,train,03,0.9559223949909211,0.0476543456315994
1841,17718,AttDs,pretrained,train,03,0.9623118080198765,0.0414605438709259
1842,17782,AttDs,pretrained,train,03,0.9612135440111161,0.0423839204013347
1843,17846,AttDs,pretrained,train,03,0.9612690657377244,0.0421906411647796
1844,17910,AttDs,pretrained,train,03,0.9607043191790581,0.0428406633436679
1845,17941,AttDs,pretrained,train,03,0.9630793780088425,0.0402224212884902
1846,17973,AttDs,pretrained,train,03,0.9622934088110924,0.0414986088871955
1847,18037,AttDs,pretrained,train,03,0.9613519236445427,0.041992999613285
1848,18101,AttDs,pretrained,train,03,0.9635480120778084,0.0403835251927375
1849,18165,AttDs,pretrained,train,03,0.9633225984871387,0.0400470532476902
1850,18229,AttDs,pretrained,train,03,0.9552516639232635,0.0483947284519672
1851,18293,AttDs,pretrained,train,03,0.9575103037059308,0.0458079874515533
1852,18357,AttDs,pretrained,train,03,0.9600263983011246,0.0433776900172233
1853,18421,AttDs,pretrained,train,03,0.9598762467503548,0.0435514897108078
1854,18485,AttDs,pretrained,train,03,0.9626101106405259,0.0411489829421043
1855,18549,AttDs,pretrained,train,03,0.9577105045318604,0.0457707494497299
1856,18613,AttDs,pretrained,train,03,0.9636825434863568,0.040041834115982
1857,18677,AttDs,pretrained,train,03,0.9612083584070206,0.0424557775259017
1858,18741,AttDs,pretrained,train,03,0.9615313708782197,0.0418270826339721
1859,18805,AttDs,pretrained,train,03,0.9608966410160065,0.0428988933563232
1860,18869,AttDs,pretrained,train,03,0.9583468139171601,0.0452563539147377
1861,18933,AttDs,pretrained,train,03,0.9644978269934655,0.0390850752592086
1862,18997,AttDs,pretrained,train,03,0.9608194418251514,0.0430273190140724
1863,19061,AttDs,pretrained,train,03,0.9612880721688271,0.0420733727514743
1864,19125,AttDs,pretrained,train,03,0.9628643319010735,0.040943831205368
1865,19189,AttDs,pretrained,train,03,0.962368417531252,0.0413248240947723
1866,19253,AttDs,pretrained,train,03,0.9593920409679413,0.0440911129117012
1867,19317,AttDs,pretrained,train,03,0.9605405628681183,0.0429700762033462
1868,19381,AttDs,pretrained,train,03,0.9619826041162014,0.0413749329745769
1869,19445,AttDs,pretrained,train,03,0.963115893304348,0.0404263436794281
1870,19509,AttDs,pretrained,train,03,0.9568802677094937,0.0467058308422565
1871,19572,AttDs,pretrained,train,03,0.9626770913600922,0.0406775884330272
1872,19636,AttDs,pretrained,train,03,0.9592530392110348,0.0440108217298984
1873,19700,AttDs,pretrained,train,03,0.9619690254330636,0.0419472083449363
1874,19764,AttDs,pretrained,train,03,0.961284589022398,0.0419646315276622
1875,19828,AttDs,pretrained,train,03,0.9611524492502213,0.0425272472202777
1876,19892,AttDs,pretrained,train,03,0.9601029679179192,0.0431655645370483
1877,19956,AttDs,pretrained,train,03,0.9617633074522018,0.0419249944388866
1878,20020,AttDs,pretrained,train,03,0.9604287408292294,0.0428819358348846
1879,20084,AttDs,pretrained,train,03,0.9642609953880311,0.0391411706805229
1880,20148,AttDs,pretrained,train,03,0.959359921514988,0.0440565273165702
1881,20212,AttDs,pretrained,train,03,0.9627326913177968,0.0407899022102355
1882,20276,AttDs,pretrained,train,03,0.9604629129171371,0.042956743389368
1883,20340,AttDs,pretrained,train,03,0.9621183276176453,0.0411757603287696
1884,20404,AttDs,pretrained,train,03,0.959347277879715,0.0440089143812656
1885,20468,AttDs,pretrained,train,03,0.9613481834530831,0.041913092136383
1886,20532,AttDs,pretrained,train,03,0.9594616554677486,0.0440047532320022
1887,20596,AttDs,pretrained,train,03,0.9606720209121705,0.0428347922861576
1888,20660,AttDs,pretrained,train,03,0.959322102367878,0.0441923253238201
1889,20724,AttDs,pretrained,train,03,0.961971327662468,0.0415367297828197
1890,20788,AttDs,pretrained,train,03,0.959948554635048,0.0437930934131145
1891,20852,AttDs,pretrained,train,03,0.9612555988132954,0.042278304696083
1892,20916,AttDs,pretrained,train,03,0.9587381891906261,0.0449462905526161
1893,20980,AttDs,pretrained,train,03,0.9636401496827603,0.0398223474621772
1894,21044,AttDs,pretrained,train,03,0.9599020406603814,0.0438337512314319
1895,21108,AttDs,pretrained,train,03,0.9573990106582642,0.0457116216421127
1896,21172,AttDs,pretrained,train,03,0.9571282714605331,0.0460289530456066
1897,21203,AttDs,pretrained,train,03,0.9611583128571511,0.0427557788789272
1898,21235,AttDs,pretrained,train,03,0.9513169303536416,0.0524266958236694
1899,21299,AttDs,pretrained,train,03,0.9602330103516579,0.0430826097726821
1900,21363,AttDs,pretrained,train,03,0.9606428742408752,0.0432088300585746
1901,21427,AttDs,pretrained,train,03,0.9608449749648571,0.0427933931350708
1902,21491,AttDs,pretrained,train,03,0.9600067101418972,0.0433906242251396
1903,21555,AttDs,pretrained,train,03,0.962124988436699,0.0414733029901981
1904,21619,AttDs,pretrained,train,03,0.961008045822382,0.0424099415540695
1905,21683,AttDs,pretrained,train,03,0.9634082987904549,0.0399613007903099
1906,21747,AttDs,pretrained,train,03,0.9620479308068753,0.0413525849580764
1907,21811,AttDs,pretrained,train,03,0.9551245830953122,0.0485150963068008
1908,21875,AttDs,pretrained,train,03,0.96218591183424,0.0411974005401134
1909,21939,AttDs,pretrained,train,03,0.9604676999151707,0.0429255105555057
1910,22003,AttDs,pretrained,train,03,0.9603767469525338,0.0429009869694709
1911,22067,AttDs,pretrained,train,03,0.9586464427411557,0.0447267368435859
1912,22131,AttDs,pretrained,train,03,0.9615471512079239,0.0421857833862304
1913,22195,AttDs,pretrained,train,03,0.9640984684228898,0.039195641875267
1914,22259,AttDs,pretrained,train,03,0.9617700055241585,0.0416069664061069
1915,22323,AttDs,pretrained,train,03,0.9616243652999402,0.0418469794094562
1916,22387,AttDs,pretrained,train,03,0.9585289731621743,0.0446047708392143
1917,22451,AttDs,pretrained,train,03,0.960640024393797,0.0424821823835372
1918,22515,AttDs,pretrained,train,03,0.9611093848943711,0.0422861315310001
1919,22579,AttDs,pretrained,train,03,0.963474027812481,0.0398651361465454
1920,22643,AttDs,pretrained,train,03,0.9583280719816685,0.0451676920056343
1921,22707,AttDs,pretrained,train,03,0.9619245529174805,0.0415694937109947
1922,22771,AttDs,pretrained,train,03,0.9621452614665031,0.0414888300001621
1923,22834,AttDs,pretrained,train,03,0.9610156081616879,0.0424518100917339
1924,22898,AttDs,pretrained,train,03,0.9603563062846661,0.0428375713527202
1925,22962,AttDs,pretrained,train,03,0.9626241698861123,0.0409605354070663
1926,23026,AttDs,pretrained,train,03,0.9589199498295784,0.0442874431610107
1927,23090,AttDs,pretrained,train,03,0.9623556584119797,0.0408099219202995
1928,23154,AttDs,pretrained,train,03,0.9590462632477283,0.0444370880722999
1929,23218,AttDs,pretrained,train,03,0.9636765941977501,0.0398348867893219
1930,23282,AttDs,pretrained,train,03,0.9579886049032212,0.0454219505190849
1931,23346,AttDs,pretrained,train,03,0.9609770551323891,0.0426246970891952
1932,23410,AttDs,pretrained,train,03,0.9604573249816895,0.0432173311710357
1933,23474,AttDs,pretrained,train,03,0.960713304579258,0.0427149757742881
1934,23538,AttDs,pretrained,train,03,0.9654157981276513,0.0380175001919269
1935,23602,AttDs,pretrained,train,03,0.9579117298126221,0.0454356037080287
1936,23666,AttDs,pretrained,train,03,0.9621542654931546,0.0413039699196815
1937,23730,AttDs,pretrained,train,03,0.9624200910329819,0.0409847050905227
1938,23794,AttDs,pretrained,train,03,0.9590842053294182,0.0439873374998569
1939,23858,AttDs,pretrained,train,03,0.9627908803522587,0.0408824607729911
1940,23922,AttDs,pretrained,train,03,0.965028066188097,0.0385170616209507
1941,23986,AttDs,pretrained,train,03,0.9620050415396691,0.0419685989618301
1942,24050,AttDs,pretrained,train,03,0.9588481821119786,0.0444869324564933
1943,24114,AttDs,pretrained,train,03,0.9576540477573872,0.0455315597355365
1944,24178,AttDs,pretrained,train,03,0.9606092907488347,0.0427209995687007
1945,24242,AttDs,pretrained,train,03,0.9573425874114037,0.0458347983658313
1946,24306,AttDs,pretrained,train,03,0.9632698372006417,0.0401535704731941
1947,24370,AttDs,pretrained,train,03,0.9620038010179996,0.0414276793599128
1948,24434,AttDs,pretrained,train,03,0.960905931890011,0.0424596741795539
1949,24465,AttDs,pretrained,train,03,0.963866911828518,0.0398547425866127
1950,24497,AttDs,pretrained,train,03,0.9601128585636616,0.0434144288301467
1951,24561,AttDs,pretrained,train,03,0.9590119794011116,0.0443476773798465
1952,24625,AttDs,pretrained,train,03,0.9602962322533131,0.0430391132831573
1953,24689,AttDs,pretrained,train,03,0.955586351454258,0.0480680502951145
1954,24753,AttDs,pretrained,train,03,0.9605074524879456,0.042585089802742
1955,24817,AttDs,pretrained,train,03,0.9609087035059929,0.0423444360494613
1956,24881,AttDs,pretrained,train,03,0.9605851769447327,0.0427385978400707
1957,24945,AttDs,pretrained,train,03,0.9620096758008004,0.0414177812635898
1958,25009,AttDs,pretrained,train,03,0.9581141509115696,0.0452514700591564
1959,25073,AttDs,pretrained,train,03,0.9612365737557412,0.0422752797603607
1960,25137,AttDs,pretrained,train,03,0.9620171263813972,0.041231021285057
1961,25201,AttDs,pretrained,train,03,0.9571788161993027,0.0461808480322361
1962,25265,AttDs,pretrained,train,03,0.9620190225541592,0.0413711555302143
1963,25329,AttDs,pretrained,train,03,0.9612556397914886,0.0421219393610954
1964,25393,AttDs,pretrained,train,03,0.9586826860904694,0.0445931293070316
1965,25457,AttDs,pretrained,train,03,0.9629948809742928,0.0405186265707016
1966,25521,AttDs,pretrained,train,03,0.9624367766082287,0.0411497913300991
1967,25585,AttDs,pretrained,train,03,0.9601125754415989,0.0431976690888404
1968,25649,AttDs,pretrained,train,03,0.9620775319635869,0.0416641421616077
1969,25713,AttDs,pretrained,train,03,0.9593085795640945,0.0441816784441471
1970,25777,AttDs,pretrained,train,03,0.9618903920054436,0.0414199382066726
1971,25841,AttDs,pretrained,train,03,0.9631712585687638,0.0399471223354339
1972,25905,AttDs,pretrained,train,03,0.9638834074139595,0.0392543636262416
1973,25969,AttDs,pretrained,train,03,0.9621992260217667,0.0412555262446403
1974,26033,AttDs,pretrained,train,03,0.962996955960989,0.0404370836913585
1975,26096,AttDs,pretrained,train,03,0.9631718285381794,0.0400235168635845
1976,26160,AttDs,pretrained,train,03,0.9638455510139466,0.0394790545105934
1977,26224,AttDs,pretrained,train,03,0.9614610634744168,0.0419355928897857
1978,26288,AttDs,pretrained,train,03,0.96290522813797,0.0405108593404293
1979,26352,AttDs,pretrained,train,03,0.9626262113451958,0.040627297013998
1980,26416,AttDs,pretrained,train,03,0.9593915566802025,0.0439750216901302
1981,26480,AttDs,pretrained,train,03,0.9616596102714539,0.0413494929671287
1982,26544,AttDs,pretrained,train,03,0.9625592567026616,0.0407852418720722
1983,26608,AttDs,pretrained,train,03,0.9582556895911694,0.0454188734292984
1984,26672,AttDs,pretrained,train,03,0.9578289538621902,0.0454294718801975
1985,26736,AttDs,pretrained,train,03,0.9616298414766788,0.041819978505373
1986,26800,AttDs,pretrained,train,03,0.9616886973381042,0.0415001176297664
1987,26864,AttDs,pretrained,train,03,0.9581269025802613,0.0452167727053165
1988,26928,AttDs,pretrained,train,03,0.9623322114348412,0.0410763770341873
1989,26992,AttDs,pretrained,train,03,0.9645102359354496,0.0388925485312938
1990,27056,AttDs,pretrained,train,03,0.9575613290071487,0.045697771012783
1991,27120,AttDs,pretrained,train,03,0.9605417139828206,0.0428391247987747
1992,27184,AttDs,pretrained,train,03,0.9601855054497719,0.0430351682007312
1993,27248,AttDs,pretrained,train,03,0.9636557213962079,0.0396242626011371
1994,27312,AttDs,pretrained,train,03,0.9623002707958221,0.0411131754517555
1995,27376,AttDs,pretrained,train,03,0.9586653150618077,0.0445307195186615
1996,27440,AttDs,pretrained,train,03,0.9652323611080647,0.0381622537970542
1997,27504,AttDs,pretrained,train,03,0.9626702442765236,0.0413101986050605
1998,27568,AttDs,pretrained,train,03,0.9600299037992955,0.0430767349898815
1999,27632,AttDs,pretrained,train,03,0.9633805826306344,0.0399912819266319
2000,27696,AttDs,pretrained,train,03,0.9602699801325798,0.04313600435853
2001,27727,AttDs,pretrained,train,03,0.9596692770719529,0.0431267768144607
2002,27759,AttDs,pretrained,train,03,0.9589157328009607,0.0442975163459777
2003,27823,AttDs,pretrained,train,03,0.9664374515414238,0.0368953794240951
2004,27887,AttDs,pretrained,train,03,0.9627098329365253,0.0406024232506752
2005,27951,AttDs,pretrained,train,03,0.953905388712883,0.0491128452122211
2006,28015,AttDs,pretrained,train,03,0.961124561727047,0.042123407125473
2007,28079,AttDs,pretrained,train,03,0.9615743160247803,0.0416265539824962
2008,28143,AttDs,pretrained,train,03,0.9609963409602643,0.0424977838993072
2009,28207,AttDs,pretrained,train,03,0.9619461782276632,0.0415471903979778
2010,28271,AttDs,pretrained,train,03,0.9593224413692952,0.0443229973316192
2011,28335,AttDs,pretrained,train,03,0.9632902406156064,0.0399745106697082
2012,28399,AttDs,pretrained,train,03,0.9631402455270291,0.0401432998478412
2013,28463,AttDs,pretrained,train,03,0.9563642255961895,0.0470370687544345
2014,28527,AttDs,pretrained,train,03,0.9639611393213273,0.0393913984298706
2015,28591,AttDs,pretrained,train,03,0.961437575519085,0.0419058948755264
2016,28655,AttDs,pretrained,train,03,0.959629736840725,0.0436457954347133
2017,28719,AttDs,pretrained,train,03,0.9618314802646637,0.0414687693119049
2018,28783,AttDs,pretrained,train,03,0.9608699083328248,0.0424234196543693
2019,28847,AttDs,pretrained,train,03,0.9601979404687881,0.0428412072360515
2020,28911,AttDs,pretrained,train,03,0.9578011706471444,0.0454164445400238
2021,28975,AttDs,pretrained,train,03,0.9608305171132088,0.0425013825297355
2022,29039,AttDs,pretrained,train,03,0.9626622162759305,0.0408337488770484
2023,29103,AttDs,pretrained,train,03,0.9643727503716946,0.0388306342065334
2024,29167,AttDs,pretrained,train,03,0.95991300791502,0.0433630309998989
2025,29231,AttDs,pretrained,train,03,0.9583324082195759,0.0449295490980148
2026,29295,AttDs,pretrained,train,03,0.960486076772213,0.0426194183528423
2027,29358,AttDs,pretrained,train,03,0.9639353565871716,0.0392492674291133
2028,29422,AttDs,pretrained,train,03,0.9582319110631943,0.0447595380246639
2029,29486,AttDs,pretrained,train,03,0.9639450535178185,0.0394764058291912
2030,29550,AttDs,pretrained,train,03,0.960753720253706,0.0426164716482162
2031,29614,AttDs,pretrained,train,03,0.963309582322836,0.040057897567749
2032,29678,AttDs,pretrained,train,03,0.9631789028644562,0.0402639135718345
2033,29742,AttDs,pretrained,train,03,0.9616005942225457,0.0416626632213592
2034,29806,AttDs,pretrained,train,03,0.9583059251308442,0.0451205000281333
2035,29870,AttDs,pretrained,train,03,0.9609167464077473,0.0426678769290447
2036,29934,AttDs,pretrained,train,03,0.962211661040783,0.0410172790288925
2037,29998,AttDs,pretrained,train,03,0.9603410735726357,0.0426607988774776
2038,30062,AttDs,pretrained,train,03,0.9584707543253899,0.045026957988739
2039,30126,AttDs,pretrained,train,03,0.9589756429195405,0.0446175672113895
2040,30190,AttDs,pretrained,train,03,0.9631065241992474,0.0403709560632705
2041,30254,AttDs,pretrained,train,03,0.9633091688156128,0.039957471191883
2042,30318,AttDs,pretrained,train,03,0.965282291173935,0.0380761064589023
2043,30382,AttDs,pretrained,train,03,0.9633509851992131,0.0398049652576446
