Wall time,Step,Value
1650006697.4170418,64,0.7515558004379272
1650006710.010081,128,0.7167580723762512
1650006720.4057722,192,0.7428624629974365
1650006732.996719,256,0.7334293723106384
1650006742.6680686,320,0.7423046827316284
1650006754.2564483,384,0.733931303024292
1650006765.5778277,448,0.7373935580253601
1650006778.3381062,512,0.7347550392150879
1650006790.516854,576,0.7374857068061829
1650006801.035044,640,0.731730580329895
1650006811.3397627,704,0.7277446985244751
1650006821.390735,768,0.7404189109802246
1650006830.8001332,832,0.7406688332557678
1650006841.1225917,896,0.7442790865898132
1650006851.064084,960,0.7291353940963745
1650006862.0176241,1024,0.7396397590637207
1650006872.211364,1088,0.734275758266449
1650006881.4918046,1152,0.6878374814987183
1650006892.6530242,1216,0.6112433671951294
1650006903.502298,1280,0.5479404926300049
1650006913.2871926,1344,0.5243836641311646
1650006922.4345758,1408,0.46784698963165283
1650006933.587732,1472,0.30229729413986206
1650006944.218011,1536,0.20568004250526428
1650006955.3953886,1600,0.13429448008537292
1650006965.4546385,1631,0.17158055305480957
1650007018.8347993,1663,0.18907815217971802
1650007029.224909,1727,0.1682133823633194
1650007037.9256139,1791,0.16096898913383484
1650007048.6197116,1855,0.13786517083644867
1650007059.6719651,1919,0.11957293003797531
1650007068.565784,1983,0.11071006208658218
1650007079.7238462,2047,0.11159513890743256
1650007088.7099113,2111,0.11140447109937668
1650007099.8920476,2175,0.0999932736158371
1650007110.2415752,2239,0.10914953052997589
1650007119.9533656,2303,0.09455174207687378
1650007129.4454029,2367,0.09488297998905182
1650007142.311759,2431,0.09067210555076599
1650007152.3588421,2495,0.08364612609148026
1650007162.3203955,2559,0.08477164804935455
1650007173.5067995,2623,0.08293472975492477
1650007183.588979,2687,0.08652716875076294
1650007192.799691,2751,0.06990056484937668
1650007202.0931375,2815,0.07537955045700073
1650007213.6603003,2879,0.07830514758825302
1650007223.24597,2943,0.08420497924089432
1650007233.5448859,3007,0.0820351243019104
1650007244.1691563,3071,0.07076315581798553
1650007255.6794755,3135,0.06941967457532883
1650007268.2034302,3199,0.07023084163665771
1650007280.1546361,3262,0.06504491716623306
1650007338.6404355,3326,0.07021625339984894
1650007348.6739485,3390,0.06873100250959396
1650007358.650427,3454,0.07392247766256332
1650007370.054468,3518,0.07455243915319443
1650007378.7891314,3582,0.07418100535869598
1650007388.0265756,3646,0.06802307814359665
1650007400.0565352,3710,0.06416496634483337
1650007410.6657357,3774,0.07429331541061401
1650007421.7498348,3838,0.06754502654075623
1650007431.3723857,3902,0.06906823068857193
1650007440.4013436,3966,0.07759349048137665
1650007450.7816088,4030,0.06457147002220154
1650007462.517762,4094,0.05882471427321434
1650007473.2234375,4158,0.06791070103645325
1650007484.3710117,4222,0.059572264552116394
1650007494.4573348,4286,0.06008228659629822
1650007505.4273856,4350,0.05837242677807808
1650007516.1230025,4414,0.05860985442996025
1650007527.214116,4478,0.06187325716018677
1650007535.9766922,4542,0.06238388270139694
1650007547.5758755,4606,0.07079603523015976
1650007557.7271235,4670,0.0635729432106018
1650007568.2451646,4734,0.05634576827287674
1650007580.302489,4798,0.06399200111627579
1650007591.1528268,4862,0.06350985914468765
1650007597.2106922,4893,0.054955754429101944
1650007645.6594505,4925,0.05273440480232239
1650007655.4118538,4989,0.05306432023644447
1650007665.6796594,5053,0.06338344514369965
1650007677.7618408,5117,0.05813434720039368
1650007686.4709928,5181,0.05519360303878784
1650007697.0658562,5245,0.061629846692085266
1650007707.2342548,5309,0.05663548409938812
1650007717.7660608,5373,0.05540326237678528
1650007730.2293868,5437,0.06660092622041702
1650007739.7509708,5501,0.059567831456661224
1650007749.519304,5565,0.06005540490150452
1650007760.0494242,5629,0.060231976211071014
1650007768.935567,5693,0.06310518831014633
1650007778.4701557,5757,0.054811157286167145
1650007788.9336598,5821,0.056031547486782074
1650007800.048857,5885,0.05111488327383995
1650007810.7107892,5949,0.06305697560310364
1650007819.4825804,6013,0.05251920968294144
1650007830.0333433,6077,0.05710796266794205
1650007840.419224,6141,0.060809798538684845
1650007851.5702672,6205,0.05862918868660927
1650007861.8508427,6269,0.054818883538246155
1650007871.8797855,6333,0.055956363677978516
1650007881.3958437,6397,0.055766306817531586
1650007892.996879,6461,0.05416397750377655
1650007905.8100367,6524,0.061054907739162445
1650007962.8359764,6588,0.051726002246141434
